timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 05:25:50,RR,50,0.01,0.99,90.98,4624.37,0.43,0.01,0.99,108.61,3614.83,0.57,PENDING
2026-04-01 05:25:52,RR,52,0.01,0.99,90.98,4624.37,0.42,0.01,0.99,108.61,3614.83,0.57,PENDING
2026-04-01 05:25:53,RR,53,0.01,0.99,91.48,4624.37,0.39,0.01,0.99,108.61,3624.33,0.62,PENDING
2026-04-01 05:25:55,RR,55,0.01,0.99,91.48,4624.37,0.38,0.01,0.99,108.61,3624.33,0.63,PENDING
2026-04-01 05:25:57,RR,57,0.01,0.99,90.98,4624.37,0.46,0.01,0.99,108.61,3614.83,0.54,PENDING
2026-04-01 05:25:58,RR,58,0.01,0.99,90.98,4624.37,0.47,0.01,0.99,108.61,3614.83,0.54,PENDING
2026-04-01 05:26:00,RR,60,0.01,0.99,90.98,4624.37,0.47,0.01,0.99,108.61,3614.83,0.55,PENDING
2026-04-01 05:26:01,RR,61,0.01,0.99,90.98,4587.55,0.44,0.01,0.99,107.07,3614.83,0.55,PENDING
2026-04-01 05:26:03,RR,63,0.01,0.99,90.98,4587.55,0.49,0.01,0.99,107.07,3619.73,0.51,PENDING
2026-04-01 05:26:04,RR,64,0.01,0.99,91.08,4587.55,0.49,0.01,0.99,107.07,3619.73,0.51,PENDING
2026-04-01 05:26:06,RR,66,0.01,0.99,91.08,4587.55,0.45,0.01,0.99,107.07,3619.73,0.55,PENDING
2026-04-01 05:26:07,RR,67,0.01,0.99,91.08,4587.55,0.45,0.01,0.99,107.07,3619.73,0.55,PENDING
2026-04-01 05:26:09,RR,69,0.01,0.99,90.98,4587.55,0.45,0.01,0.99,107.07,3614.83,0.61,PENDING
2026-04-01 05:26:11,RR,71,0.01,0.99,90.98,4587.55,0.36,0.01,0.99,107.07,3624.33,0.65,PENDING
2026-04-01 05:26:12,RR,72,0.01,0.99,91.48,4587.55,0.36,0.01,0.99,107.07,3614.83,0.69,PENDING
2026-04-01 05:26:14,RR,74,0.01,0.99,91.43,4587.55,0.32,0.01,0.99,107.07,3638.38,0.69,PENDING
2026-04-01 05:26:15,RR,75,0.01,0.99,88.43,4386.66,0.36,0.01,0.99,96.96,3642.38,0.64,PENDING
2026-04-01 05:26:17,RR,77,0.01,0.99,88.43,4386.66,0.37,0.01,0.99,96.96,3632.88,0.63,PENDING
2026-04-01 05:26:18,RR,78,0.01,0.99,87.93,4386.66,0.34,0.01,0.99,96.96,3632.88,0.7,PENDING
2026-04-01 05:26:20,RR,80,0.01,0.99,88.43,4386.66,0.3,0.01,0.99,96.91,3642.38,0.7,PENDING
2026-04-01 05:26:22,RR,82,0.01,0.99,88.38,4394.86,0.31,0.01,0.99,97.05,3637.43,0.7,PENDING
2026-04-01 05:26:23,RR,83,0.01,0.99,88.88,4394.86,0.3,0.01,0.99,97.05,3637.43,0.7,PENDING
2026-04-01 05:26:25,RR,85,0.01,0.99,87.98,4394.86,0.3,0.01,0.99,97.05,3637.83,0.7,PENDING
2026-04-01 05:26:26,RR,86,0.01,0.99,88.48,4394.86,0.31,0.01,0.99,97.05,3647.33,0.69,PENDING
2026-04-01 05:26:28,RR,88,0.01,0.99,87.98,4394.86,0.32,0.01,0.99,97.05,3637.83,0.68,PENDING
2026-04-01 05:26:29,RR,89,0.01,0.99,87.98,4394.86,0.32,0.01,0.99,97.05,3637.63,0.68,PENDING
2026-04-01 05:26:31,RR,91,0.01,0.99,88.18,4394.86,0.3,0.01,0.99,97.05,3637.63,0.71,PENDING
2026-04-01 05:26:32,RR,92,0.01,0.99,88.18,4394.86,0.3,0.01,0.99,97.05,3637.63,0.7,PENDING
2026-04-01 05:26:34,RR,94,0.01,0.99,88.18,4394.86,0.3,0.01,0.99,97.05,3637.63,0.7,PENDING
2026-04-01 05:26:36,RR,96,0.01,0.99,87.88,4394.86,0.3,0.01,0.99,97.05,3627.93,0.71,PENDING
2026-04-01 05:26:37,RR,97,0.01,0.99,87.88,4394.86,0.3,0.01,0.99,97.05,3627.93,0.71,PENDING
2026-04-01 05:26:39,RR,99,0.01,0.99,87.88,4394.86,0.36,0.01,0.99,82.05,4112.93,0.66,PENDING
2026-04-01 05:26:40,RR,100,0.01,0.99,102.93,3909.86,0.36,0.01,0.99,82.05,4117.88,0.64,PENDING
2026-04-01 05:26:42,RR,102,0.01,0.99,102.93,3909.86,0.37,0.01,0.99,82.05,4117.88,0.64,PENDING
2026-04-01 05:26:43,RR,103,0.01,0.99,103.03,3914.81,0.38,0.01,0.99,82.05,4122.83,0.64,PENDING
2026-04-01 05:26:45,RR,105,0.01,0.99,102.98,3909.86,0.38,0.01,0.99,82.05,4122.83,0.64,PENDING
2026-04-01 05:26:46,RR,106,0.01,0.99,102.98,3909.86,0.38,0.01,0.99,82.05,4122.83,0.64,PENDING
2026-04-01 05:26:48,RR,108,0.01,0.99,102.98,3909.86,0.39,0.01,0.99,82.05,4122.83,0.62,PENDING
2026-04-01 05:26:50,RR,110,0.01,0.99,102.98,3909.86,0.38,0.01,0.99,82.05,4122.83,0.61,PENDING
2026-04-01 05:26:51,RR,111,0.01,0.99,104.98,4004.86,0.38,0.01,0.99,87.05,4120.83,0.61,PENDING
2026-04-01 05:26:53,RR,113,0.01,0.99,104.98,4004.86,0.38,0.01,0.99,87.05,4120.83,0.61,PENDING
2026-04-01 05:26:54,RR,114,0.01,0.99,104.98,4004.86,0.39,0.01,0.99,87.05,4120.83,0.61,PENDING
2026-04-01 05:26:56,RR,116,0.01,0.99,104.98,4004.86,0.39,0.01,0.99,87.05,4120.83,0.61,PENDING
2026-04-01 05:26:57,RR,117,0.01,0.99,103.98,4004.86,0.38,0.01,0.99,87.05,4101.83,0.61,PENDING
2026-04-01 05:26:59,RR,119,0.01,0.99,103.98,4004.86,0.39,0.01,0.99,87.05,4101.83,0.61,PENDING
2026-04-01 05:27:00,RR,120,0.01,0.99,103.98,4004.86,0.38,0.01,0.99,87.05,4101.83,0.62,PENDING
2026-04-01 05:27:02,RR,122,0.01,0.99,103.98,4004.86,0.38,0.01,0.99,87.05,4101.83,0.62,PENDING
2026-04-01 05:27:03,RR,123,0.01,0.99,103.98,4004.86,0.39,0.01,0.99,87.05,4101.83,0.62,PENDING
2026-04-01 05:27:05,RR,125,0.01,0.99,103.98,4004.86,0.38,0.01,0.99,87.05,4101.83,0.62,PENDING
2026-04-01 05:27:07,RR,127,0.01,0.99,103.98,4004.86,0.42,0.01,0.99,87.05,4101.83,0.59,PENDING
2026-04-01 05:27:08,RR,128,0.01,0.99,103.98,4004.86,0.41,0.01,0.99,92.05,4099.83,0.6,PENDING
2026-04-01 05:27:10,RR,130,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.57,PENDING
2026-04-01 05:27:11,RR,131,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.57,PENDING
2026-04-01 05:27:13,RR,133,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.57,PENDING
2026-04-01 05:27:14,RR,134,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.57,PENDING
2026-04-01 05:27:16,RR,136,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.57,PENDING
2026-04-01 05:27:18,RR,138,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.56,PENDING
2026-04-01 05:27:19,RR,139,0.01,0.99,105.98,4099.86,0.44,0.01,0.99,92.05,4099.83,0.6,PENDING
2026-04-01 05:27:21,RR,141,0.01,0.99,105.98,4099.86,0.39,0.01,0.99,92.05,4099.83,0.62,PENDING
2026-04-01 05:27:22,RR,142,0.01,0.99,105.98,4099.86,0.37,0.01,0.99,92.05,4099.83,0.62,PENDING
2026-04-01 05:27:24,RR,144,0.01,0.99,105.98,4099.86,0.33,0.01,0.99,92.05,4099.83,0.68,PENDING
2026-04-01 05:27:25,RR,145,0.01,0.99,105.93,4099.86,0.32,0.01,0.99,92.05,4094.88,0.68,PENDING
2026-04-01 05:27:27,RR,147,0.01,0.99,101.93,4004.86,0.33,0.01,0.99,87.05,4096.88,0.68,PENDING
2026-04-01 05:27:28,RR,148,0.01,0.99,101.88,3909.86,0.32,0.01,0.99,82.05,4093.93,0.68,PENDING
2026-04-01 05:27:30,RR,150,0.01,0.99,101.88,3909.86,0.32,0.01,0.99,82.05,4093.93,0.68,PENDING
2026-04-01 05:27:31,RR,151,0.01,0.99,101.13,3878.68,0.33,0.01,0.99,81.23,4079.18,0.68,PENDING
2026-04-01 05:27:33,RR,153,0.01,0.99,101.63,3878.68,0.33,0.01,0.99,81.23,4079.18,0.68,PENDING
2026-04-01 05:27:35,RR,155,0.01,0.99,101.63,3878.68,0.39,0.01,0.99,81.23,4079.18,0.68,PENDING
2026-04-01 05:27:36,RR,156,0.01,0.99,101.63,3878.68,0.38,0.01,0.99,81.23,4079.18,0.68,PENDING
2026-04-01 05:27:38,RR,158,0.01,0.99,103.68,3973.68,0.45,0.01,0.99,86.23,4082.13,0.56,PENDING
2026-04-01 05:27:39,RR,159,0.01,0.99,105.68,4068.68,0.41,0.01,0.99,91.23,4080.13,0.59,PENDING
2026-04-01 05:27:41,RR,161,0.01,0.99,105.73,4068.68,0.34,0.01,0.99,91.23,4085.08,0.67,PENDING
2026-04-01 05:27:42,RR,162,0.01,0.99,105.23,4068.68,0.3,0.01,0.99,86.23,4072.63,0.66,PENDING
2026-04-01 05:27:44,RR,164,0.01,0.99,101.18,3878.68,0.27,0.01,0.99,81.23,4074.63,0.73,PENDING
2026-04-01 05:27:46,RR,166,0.01,0.99,101.18,3878.68,0.26,0.01,0.99,81.23,4069.68,0.74,PENDING
2026-04-01 05:27:47,RR,167,0.01,0.99,101.13,3878.68,0.27,0.01,0.99,81.23,4069.68,0.74,PENDING
2026-04-01 05:27:49,RR,169,0.01,0.99,101.13,3878.68,0.23,0.01,0.99,81.23,4069.68,0.77,PENDING
2026-04-01 05:27:50,RR,170,0.01,0.99,100.43,3878.68,0.21,0.01,0.99,81.23,4050.38,0.79,PENDING
2026-04-01 05:27:52,RR,172,0.01,0.99,110.78,3878.68,0.21,0.01,0.99,81.23,4447.03,0.8,PENDING
2026-04-01 05:27:53,RR,173,0.01,0.99,117.78,3878.68,0.21,0.01,0.99,81.23,4449.03,0.8,PENDING
2026-04-01 05:27:55,RR,175,0.01,0.99,116.78,3878.68,0.21,0.01,0.99,81.23,4449.03,0.8,PENDING
2026-04-01 05:27:57,RR,177,0.01,0.99,116.78,3878.68,0.21,0.01,0.99,81.23,4449.03,0.8,PENDING
2026-04-01 05:27:58,RR,178,0.01,0.99,116.83,3878.68,0.21,0.01,0.99,81.23,4449.03,0.8,PENDING
2026-04-01 05:28:00,RR,180,0.01,0.99,116.78,3869.08,0.21,0.01,0.99,80.93,4449.03,0.8,PENDING
2026-04-01 05:28:01,RR,181,0.01,0.99,116.78,3869.08,0.2,0.01,0.99,80.93,4449.03,0.8,PENDING
2026-04-01 05:28:03,RR,183,0.01,0.99,114.98,3830.88,0.19,0.01,0.99,79.13,4410.83,0.81,PENDING
2026-04-01 05:28:04,RR,184,0.01,0.99,109.58,3821.28,0.2,0.01,0.99,78.73,4306.23,0.81,PENDING
2026-04-01 05:28:06,RR,186,0.01,0.99,109.68,3821.28,0.19,0.01,0.99,78.73,4119.18,0.82,PENDING
2026-04-01 05:28:07,RR,187,0.01,0.99,84.58,3821.28,0.17,0.01,0.99,78.73,3731.23,0.84,PENDING
2026-04-01 05:28:09,RR,189,0.01,0.99,96.54,3821.28,0.14,0.01,0.99,78.73,4102.39,0.87,PENDING
2026-04-01 05:28:11,RR,191,0.01,0.99,93.7,3821.28,0.14,0.01,0.99,78.73,3884.35,0.87,PENDING
2026-04-01 05:28:12,RR,192,0.01,0.99,100.2,3821.28,0.13,0.01,0.99,78.73,4007.85,0.87,PENDING
2026-04-01 05:28:14,RR,194,0.01,0.99,101.9,3821.28,0.14,0.01,0.99,78.73,4087.98,0.87,PENDING
2026-04-01 05:28:15,RR,195,0.01,0.99,103.69,3821.28,0.13,0.01,0.99,78.73,4092.63,0.87,PENDING
2026-04-01 05:28:17,RR,197,0.01,0.99,103.69,3821.28,0.13,0.01,0.99,78.73,4104.98,0.87,PENDING
2026-04-01 05:28:18,RR,198,0.01,0.99,85.09,3821.28,0.13,0.01,0.99,78.73,3816.22,0.91,PENDING
2026-04-01 05:28:20,RR,200,0.01,0.99,92.03,3920.28,0.09,0.01,0.99,79.73,4313.23,0.92,PENDING
2026-04-01 05:28:21,RR,201,0.01,0.99,89.08,3920.28,0.09,0.01,0.99,79.73,4110.2,0.92,PENDING
2026-04-01 05:28:23,RR,203,0.01,0.99,89.5,3920.28,0.09,0.01,0.99,79.73,3932.35,0.91,PENDING
2026-04-01 05:28:24,RR,204,0.01,0.99,104.07,3920.28,0.12,0.01,0.99,79.73,4341.62,0.89,PENDING
2026-04-01 05:28:26,RR,206,0.01,0.99,100.9,3913.9,0.12,0.01,0.99,79.6,4208.87,0.88,PENDING
2026-04-01 05:28:28,RR,208,0.01,0.99,108.29,3913.9,0.13,0.01,0.99,79.6,4413.48,0.88,PENDING
2026-04-01 05:28:29,RR,209,0.01,0.99,107.96,3913.9,0.11,0.01,0.99,79.6,4467.59,0.9,PENDING
2026-04-01 05:28:31,RR,211,0.01,0.99,110.27,3904.1,0.11,0.01,0.99,79.4,4694.06,0.9,PENDING
2026-04-01 05:28:32,RR,212,0.01,0.99,116.11,3904.1,0.11,0.01,0.99,79.4,4899.75,0.9,PENDING
2026-04-01 05:28:34,RR,214,0.01,0.99,111.0,3904.1,0.11,0.01,0.99,79.4,4990.43,0.91,PENDING
2026-04-01 05:28:35,RR,215,0.01,0.99,111.9,3904.1,0.11,0.01,0.99,79.4,4990.3,0.91,PENDING
2026-04-01 05:28:37,RR,217,0.01,0.99,156.07,3904.1,0.05,0.01,0.99,79.4,5759.31,0.94,PENDING
2026-04-01 05:28:38,RR,218,0.01,0.99,154.39,3904.1,0.06,0.01,0.99,79.4,5622.39,0.95,PENDING
2026-04-01 05:28:40,RR,220,0.01,0.99,156.89,3904.1,0.06,0.01,0.99,79.4,5981.07,0.95,PENDING
2026-04-01 05:28:42,RR,222,0.01,0.99,157.09,3904.1,0.05,0.01,0.99,79.4,5857.21,0.95,PENDING
2026-04-01 05:28:43,RR,223,0.01,0.99,111.87,3904.1,0.08,0.01,0.99,79.4,4966.82,0.92,PENDING
2026-04-01 05:28:45,RR,225,0.01,0.99,105.41,3904.1,0.08,0.01,0.99,79.4,4664.86,0.93,PENDING
2026-04-01 05:28:46,RR,226,0.01,0.99,110.57,3904.1,0.07,0.01,0.99,79.4,4870.62,0.93,PENDING
2026-04-01 05:28:48,RR,228,0.01,0.99,110.24,3904.1,0.07,0.01,0.99,79.4,4940.59,0.94,PENDING
2026-04-01 05:28:49,RR,229,0.01,0.99,130.83,3904.1,0.06,0.01,0.99,79.4,5475.16,0.94,PENDING
2026-04-01 05:28:51,RR,231,0.01,0.99,125.88,3678.5,0.06,0.01,0.99,70.0,5373.5,0.95,PENDING
2026-04-01 05:28:52,RR,232,0.01,0.99,120.99,3668.11,0.06,0.01,0.99,69.89,5313.6,0.95,PENDING
2026-04-01 05:28:54,RR,234,0.01,0.99,69.03,3668.11,0.03,0.01,0.99,69.89,4587.08,0.97,PENDING
2026-04-01 05:28:56,RR,236,0.01,0.99,71.65,3668.11,0.03,0.01,0.99,69.89,4758.79,0.97,PENDING
2026-04-01 05:28:57,RR,237,0.01,0.99,51.19,3653.46,0.03,0.01,0.99,69.54,3584.37,0.98,PENDING
2026-04-01 05:28:59,RR,239,0.01,0.99,68.41,3751.46,0.04,0.01,0.99,71.54,3858.08,0.97,PENDING
2026-04-01 05:29:00,RR,240,0.01,0.99,55.01,3023.96,0.04,0.01,0.99,41.09,4135.77,0.97,PENDING
