timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 08:11:25,GG,85,0.99,5932.81,0.99,4779.27,DOWN
2026-03-31 08:11:26,GG,86,0.99,5550.81,0.99,4803.77,DOWN
2026-03-31 08:11:28,GG,88,0.99,5550.81,0.99,4803.77,DOWN
2026-03-31 08:11:29,GG,89,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:30,GG,90,0.99,5775.08,0.99,4803.77,DOWN
2026-03-31 08:11:31,GG,91,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:33,GG,93,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:34,GG,94,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:35,GG,95,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:36,GG,96,0.99,5770.13,0.99,4803.77,DOWN
2026-03-31 08:11:38,GG,98,0.99,5962.13,0.99,4803.77,DOWN
2026-03-31 08:11:39,GG,99,0.99,5962.13,0.99,4803.77,DOWN
2026-03-31 08:11:40,GG,100,0.99,5967.08,0.99,4803.77,DOWN
2026-03-31 08:11:42,GG,102,0.99,5971.75,0.99,4803.77,DOWN
2026-03-31 08:11:43,GG,103,0.99,5774.45,0.99,4803.77,DOWN
2026-03-31 08:11:44,GG,104,0.99,5759.2,0.99,4803.77,DOWN
2026-03-31 08:11:45,GG,105,0.99,5902.0,0.99,4803.77,DOWN
2026-03-31 08:11:47,GG,107,0.99,6081.6,0.99,4803.77,DOWN
2026-03-31 08:11:48,GG,108,0.99,5705.75,0.99,4803.77,DOWN
2026-03-31 08:11:49,GG,109,0.99,5686.56,0.99,4803.77,DOWN
2026-03-31 08:11:50,GG,110,0.99,5609.36,0.99,4803.77,DOWN
2026-03-31 08:11:52,GG,112,0.99,5989.36,0.99,4650.88,DOWN
2026-03-31 08:11:53,GG,113,0.99,5994.31,0.99,4650.88,DOWN
2026-03-31 08:11:54,GG,114,0.99,5994.31,0.99,4650.88,DOWN
2026-03-31 08:11:55,GG,115,0.99,5989.36,0.99,4650.88,DOWN
2026-03-31 08:11:57,GG,117,0.99,5989.36,0.99,4650.88,DOWN
2026-03-31 08:11:58,GG,118,0.99,5984.61,0.99,4650.88,DOWN
2026-03-31 08:11:59,GG,119,0.99,6049.54,0.99,4650.88,DOWN
2026-03-31 08:12:00,GG,120,0.99,7388.82,0.99,4617.33,DOWN
2026-03-31 08:12:02,GG,122,0.99,7154.37,0.99,4617.33,DOWN
2026-03-31 08:12:03,GG,123,0.99,7117.99,0.99,4617.33,DOWN
2026-03-31 08:12:04,GG,124,0.99,7184.35,0.99,4617.33,DOWN
2026-03-31 08:12:05,GG,125,0.99,7224.77,0.99,4617.33,DOWN
2026-03-31 08:12:07,GG,127,0.99,7253.57,0.99,4617.33,DOWN
2026-03-31 08:12:08,GG,128,0.99,7443.57,0.99,4617.33,DOWN
2026-03-31 08:12:09,GG,129,0.99,7482.15,0.99,4617.33,DOWN
2026-03-31 08:12:11,GG,131,0.99,7307.8,0.99,4617.33,DOWN
2026-03-31 08:12:12,GG,132,0.99,7378.78,0.99,4622.08,DOWN
2026-03-31 08:12:13,GG,133,0.99,7043.69,0.99,4622.08,DOWN
2026-03-31 08:12:14,GG,134,0.99,7181.08,0.99,4622.08,DOWN
2026-03-31 08:12:16,GG,136,0.99,6913.05,0.99,4622.08,DOWN
2026-03-31 08:12:17,GG,137,0.99,7257.25,0.99,4622.08,DOWN
2026-03-31 08:12:18,GG,138,0.99,6934.97,0.99,4622.08,DOWN
2026-03-31 08:12:19,GG,139,0.99,6893.98,0.99,4622.08,DOWN
2026-03-31 08:12:21,GG,141,0.99,7048.02,0.99,4498.58,DOWN
2026-03-31 08:12:22,GG,142,0.99,6746.64,0.99,4498.58,DOWN
2026-03-31 08:12:23,GG,143,0.99,6746.64,0.99,4498.58,DOWN
2026-03-31 08:12:24,GG,144,0.99,6444.14,0.99,4498.58,DOWN
2026-03-31 08:12:26,GG,146,0.99,6843.33,0.99,4498.58,DOWN
2026-03-31 08:12:27,GG,147,0.99,6780.2,0.99,4536.78,DOWN
2026-03-31 08:12:28,GG,148,0.99,6717.09,0.99,4536.78,DOWN
2026-03-31 08:12:30,GG,150,0.99,7154.57,0.99,4536.78,DOWN
2026-03-31 08:12:31,GG,151,0.99,7225.38,0.99,4512.53,DOWN
2026-03-31 08:12:32,GG,152,0.99,7230.33,0.99,4512.53,DOWN
2026-03-31 08:12:33,GG,153,0.99,7033.38,0.99,4512.53,DOWN
2026-03-31 08:12:35,GG,155,0.99,6312.42,0.99,4512.53,DOWN
2026-03-31 08:12:36,GG,156,0.99,7475.57,0.99,4512.53,DOWN
2026-03-31 08:12:37,GG,157,0.99,6551.19,0.99,4512.53,DOWN
2026-03-31 08:12:38,GG,158,0.99,6884.43,0.99,4512.53,DOWN
2026-03-31 08:12:40,GG,160,0.99,7082.83,0.99,4512.53,DOWN
2026-03-31 08:12:41,GG,161,0.99,7084.19,0.99,4512.53,DOWN
2026-03-31 08:12:42,GG,162,0.99,7285.14,0.99,4512.53,DOWN
2026-03-31 08:12:43,GG,163,0.99,6609.19,0.99,4512.53,DOWN
2026-03-31 08:12:45,GG,165,0.99,6413.44,0.99,4512.53,DOWN
2026-03-31 08:12:46,GG,166,0.99,5909.67,0.99,4512.53,DOWN
2026-03-31 08:12:47,GG,167,0.99,6333.55,0.99,4512.53,DOWN
2026-03-31 08:12:49,GG,169,0.99,5806.5,0.99,4512.53,DOWN
2026-03-31 08:12:50,GG,170,0.99,6307.52,0.99,4512.53,DOWN
2026-03-31 08:12:51,GG,171,0.99,6798.96,0.99,4512.53,DOWN
2026-03-31 08:12:52,GG,172,0.99,6469.03,0.99,4512.53,DOWN
2026-03-31 08:12:54,GG,174,0.99,7360.99,0.99,4512.53,DOWN
2026-03-31 08:12:55,GG,175,0.99,6534.01,0.99,4493.33,DOWN
2026-03-31 08:12:56,GG,176,0.99,6820.17,0.99,4464.53,DOWN
2026-03-31 08:12:57,GG,177,0.99,6256.71,0.99,4454.93,DOWN
2026-03-31 08:12:59,GG,179,0.99,5791.37,0.99,4454.93,DOWN
2026-03-31 08:13:00,GG,180,0.99,6505.15,0.99,4454.93,DOWN
2026-03-31 08:13:01,GG,181,0.99,6387.42,0.99,4454.93,DOWN
2026-03-31 08:13:02,GG,182,0.99,6189.22,0.99,4416.73,DOWN
2026-03-31 08:13:04,GG,184,0.99,6765.27,0.99,4416.73,DOWN
2026-03-31 08:13:05,GG,185,0.99,6765.27,0.99,4416.73,DOWN
2026-03-31 08:13:06,GG,186,0.99,5158.15,0.99,4416.73,DOWN
2026-03-31 08:13:07,GG,187,0.99,5367.6,0.99,4416.73,DOWN
2026-03-31 08:13:09,GG,189,0.99,6338.06,0.99,4416.73,DOWN
2026-03-31 08:13:10,GG,190,0.99,6592.6,0.99,4416.73,DOWN
2026-03-31 08:13:11,GG,191,0.99,6939.33,0.99,4416.73,DOWN
2026-03-31 08:13:13,GG,193,0.99,5809.65,0.99,4416.73,DOWN
2026-03-31 08:13:14,GG,194,0.99,4367.93,0.99,4416.73,DOWN
2026-03-31 08:13:15,GG,195,0.99,4602.88,0.99,4416.73,DOWN
2026-03-31 08:13:16,GG,196,0.99,4829.53,0.99,4416.73,DOWN
2026-03-31 08:13:18,GG,198,0.99,4834.33,0.99,4416.73,DOWN
2026-03-31 08:13:19,GG,199,0.99,4555.12,0.99,4416.73,DOWN
2026-03-31 08:13:20,GG,200,0.99,4459.52,0.99,4416.73,DOWN
2026-03-31 08:13:21,GG,201,0.99,5067.25,0.99,4416.73,DOWN
2026-03-31 08:13:23,GG,203,0.99,5091.3,0.99,4416.73,DOWN
2026-03-31 08:13:24,GG,204,0.99,4739.85,0.99,4416.73,DOWN
2026-03-31 08:13:25,GG,205,0.99,4744.45,0.99,4416.73,DOWN
2026-03-31 08:13:26,GG,206,0.99,4602.72,0.99,4416.73,DOWN
2026-03-31 08:13:28,GG,208,0.99,4732.38,0.99,4416.73,DOWN
2026-03-31 08:13:29,GG,209,0.99,4917.73,0.99,4416.73,DOWN
2026-03-31 08:13:30,GG,210,0.99,4474.06,0.99,4416.73,DOWN
2026-03-31 08:13:32,GG,212,0.99,4880.88,0.99,4416.73,DOWN
2026-03-31 08:13:33,GG,213,0.99,4863.78,0.99,4411.98,DOWN
2026-03-31 08:13:34,GG,214,0.99,4885.28,0.99,4411.98,DOWN
2026-03-31 08:13:35,GG,215,0.99,5726.28,0.99,4411.98,DOWN
2026-03-31 08:13:37,GG,217,0.99,5530.88,0.99,4416.73,DOWN
2026-03-31 08:13:38,GG,218,0.99,5847.7,0.99,4416.73,DOWN
2026-03-31 08:13:39,GG,219,0.99,5859.97,0.99,4416.73,DOWN
2026-03-31 08:13:40,GG,220,0.99,5780.71,0.99,4416.73,DOWN
2026-03-31 08:13:42,GG,222,0.99,5957.17,0.99,4416.73,DOWN
2026-03-31 08:13:43,GG,223,0.99,6733.79,0.99,4416.73,DOWN
2026-03-31 08:13:44,GG,224,0.99,6798.3,0.99,4416.73,DOWN
2026-03-31 08:13:45,GG,225,0.99,6739.22,0.99,4416.73,DOWN
2026-03-31 08:13:47,GG,227,0.99,6765.71,0.99,4416.73,DOWN
2026-03-31 08:13:48,GG,228,0.99,6785.62,0.99,4416.73,DOWN
2026-03-31 08:13:49,GG,229,0.99,6954.58,0.99,4416.73,DOWN
2026-03-31 08:13:50,GG,230,0.99,6561.42,0.99,4191.13,DOWN
2026-03-31 08:13:52,GG,232,0.99,5061.32,0.99,4191.13,DOWN
2026-03-31 08:13:53,GG,233,0.99,5059.14,0.99,4191.13,DOWN
2026-03-31 08:13:54,GG,234,0.99,4834.89,0.99,4176.48,DOWN
2026-03-31 08:13:56,GG,236,0.99,4874.95,0.99,4176.48,DOWN
2026-03-31 08:13:57,GG,237,0.99,5044.59,0.99,4176.48,DOWN
2026-03-31 08:13:58,GG,238,0.99,4828.35,0.99,4176.48,DOWN
2026-03-31 08:13:59,GG,239,0.99,4929.49,0.99,4176.48,DOWN
