timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-02 07:26:21,GG,81,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8753.58,0.99,PENDING
2026-04-02 07:26:23,GG,83,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8753.58,0.99,PENDING
2026-04-02 07:26:25,GG,85,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8753.78,0.99,PENDING
2026-04-02 07:26:27,GG,87,0.001,0.999,10.02,13874.25,0.01,0.001,0.999,87.1,8753.98,0.99,PENDING
2026-04-02 07:26:28,GG,88,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8853.78,0.99,PENDING
2026-04-02 07:26:30,GG,90,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8853.58,0.99,PENDING
2026-04-02 07:26:32,GG,92,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8853.58,0.99,PENDING
2026-04-02 07:26:34,GG,94,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8853.58,0.99,PENDING
2026-04-02 07:26:35,GG,95,0.001,0.999,42.59,13874.25,0.01,0.001,0.999,87.1,8853.78,0.99,PENDING
2026-04-02 07:26:37,GG,97,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8853.78,0.99,PENDING
2026-04-02 07:26:39,GG,99,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8955.47,0.99,PENDING
2026-04-02 07:26:40,GG,100,0.001,0.999,10.42,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:42,GG,102,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:44,GG,104,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:46,GG,106,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:47,GG,107,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:49,GG,109,0.001,0.999,10.22,13874.25,0.01,0.001,0.999,87.1,8955.67,0.99,PENDING
2026-04-02 07:26:51,GG,111,0.001,0.999,10.02,13874.25,0.01,0.001,0.999,87.1,8955.87,0.99,PENDING
2026-04-02 07:26:53,GG,113,0.001,0.999,10.02,13874.25,0.01,0.001,0.999,87.1,8955.87,0.99,PENDING
2026-04-02 07:26:54,GG,114,0.001,0.999,9.82,13874.25,0.005,0.001,0.999,87.1,9454.56,0.996,PENDING
2026-04-02 07:26:56,GG,116,0.001,0.999,10.32,13874.25,0.005,0.001,0.999,87.1,9454.56,0.992,PENDING
2026-04-02 07:26:58,GG,118,0.001,0.999,10.34,13874.25,0.005,0.001,0.999,87.1,9355.97,0.996,PENDING
2026-04-02 07:26:59,GG,119,0.001,0.999,10.11,13874.25,0.004,0.001,0.999,87.1,9451.76,0.997,PENDING
2026-04-02 07:27:01,GG,121,0.001,0.999,9.61,13874.25,0.003,0.001,0.999,87.1,9352.16,0.997,PENDING
2026-04-02 07:27:03,GG,123,0.001,0.999,9.63,13874.25,0.003,0.001,0.999,87.1,9611.96,0.997,PENDING
2026-04-02 07:27:05,GG,125,0.001,0.999,9.93,13874.25,0.003,0.001,0.999,87.1,9610.95,0.998,PENDING
2026-04-02 07:27:06,GG,126,0.001,0.999,9.93,13874.25,0.003,0.001,0.999,87.1,9610.95,0.998,PENDING
2026-04-02 07:27:08,GG,128,0.001,0.999,10.06,13874.25,0.006,0.001,0.999,87.1,9800.82,0.995,PENDING
2026-04-02 07:27:10,GG,130,0.001,0.999,10.06,13874.25,0.006,0.001,0.999,87.1,9800.82,0.995,PENDING
2026-04-02 07:27:11,GG,131,0.001,0.999,9.98,13874.25,0.006,0.001,0.999,87.1,9760.9,0.995,PENDING
2026-04-02 07:27:13,GG,133,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.0,9759.9,0.998,PENDING
2026-04-02 07:27:15,GG,135,0.001,0.999,9.97,13874.25,0.006,0.001,0.999,87.1,9759.9,0.998,PENDING
