timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 09:40:35,GG,35,0.99,5352.48,0.99,6394.13,PENDING
2026-03-31 09:40:36,GG,36,0.99,5352.48,0.99,4966.29,PENDING
2026-03-31 09:40:38,GG,38,0.99,5352.48,0.99,6038.84,PENDING
2026-03-31 09:40:39,GG,39,0.99,5837.48,0.99,5508.54,PENDING
2026-03-31 09:40:40,GG,40,0.99,5837.48,0.99,5565.47,PENDING
2026-03-31 09:40:42,GG,42,0.99,5837.48,0.99,6124.39,PENDING
2026-03-31 09:40:43,GG,43,0.99,5837.48,0.99,6218.85,PENDING
2026-03-31 09:40:44,GG,44,0.99,5837.48,0.99,6002.14,PENDING
2026-03-31 09:40:45,GG,45,0.99,5837.48,0.99,5251.66,PENDING
2026-03-31 09:40:47,GG,47,0.99,5837.48,0.99,5152.59,PENDING
2026-03-31 09:40:48,GG,48,0.99,5837.48,0.99,4570.1,PENDING
2026-03-31 09:40:49,GG,49,0.99,5837.48,0.99,3049.77,PENDING
2026-03-31 09:40:50,GG,50,0.99,5837.48,0.99,3003.24,PENDING
2026-03-31 09:40:52,GG,52,0.99,5837.48,0.99,2829.37,PENDING
2026-03-31 09:40:53,GG,53,0.99,5837.48,0.99,2959.57,PENDING
2026-03-31 09:40:54,GG,54,0.99,5837.48,0.99,3103.59,PENDING
2026-03-31 09:40:56,GG,56,0.99,5837.48,0.99,3412.07,PENDING
2026-03-31 09:40:57,GG,57,0.99,5837.48,0.99,4827.77,PENDING
2026-03-31 09:40:58,GG,58,0.99,5837.48,0.99,4354.77,PENDING
2026-03-31 09:40:59,GG,59,0.99,5837.48,0.99,4612.12,PENDING
2026-03-31 09:41:01,GG,61,0.99,5837.48,0.99,3793.25,PENDING
2026-03-31 09:41:02,GG,62,0.99,5837.48,0.99,3884.13,PENDING
2026-03-31 09:41:03,GG,63,0.99,5837.48,0.99,4108.47,PENDING
2026-03-31 09:41:04,GG,64,0.99,5837.48,0.99,4469.74,PENDING
2026-03-31 09:41:06,GG,66,0.99,5837.48,0.99,4456.31,PENDING
2026-03-31 09:41:07,GG,67,0.99,5837.48,0.99,3791.53,PENDING
2026-03-31 09:41:08,GG,68,0.99,5837.48,0.99,7329.34,PENDING
2026-03-31 09:41:10,GG,70,0.99,5837.48,0.99,7244.42,PENDING
2026-03-31 09:41:11,GG,71,0.99,4842.58,0.99,7283.07,PENDING
2026-03-31 09:41:12,GG,72,0.99,4842.58,0.99,7397.05,PENDING
2026-03-31 09:41:13,GG,73,0.99,4842.58,0.99,7345.49,PENDING
2026-03-31 09:41:15,GG,75,0.99,4842.58,0.99,7540.51,PENDING
2026-03-31 09:41:16,GG,76,0.99,4842.58,0.99,8939.71,PENDING
2026-03-31 09:41:17,GG,77,0.99,4842.58,0.99,9241.39,PENDING
2026-03-31 09:41:18,GG,78,0.99,4842.58,0.99,9237.93,PENDING
2026-03-31 09:41:20,GG,80,0.99,4842.58,0.99,9238.73,PENDING
2026-03-31 09:41:21,GG,81,0.99,4842.58,0.99,9039.67,PENDING
2026-03-31 09:41:22,GG,82,0.99,4842.58,0.99,8829.06,PENDING
2026-03-31 09:41:24,GG,84,0.99,4842.58,0.99,8705.56,PENDING
2026-03-31 09:41:25,GG,85,0.99,4842.58,0.99,8685.96,PENDING
2026-03-31 09:41:26,GG,86,0.99,4842.58,0.99,5021.08,PENDING
2026-03-31 09:41:27,GG,87,0.99,4842.58,0.99,4926.77,PENDING
2026-03-31 09:41:29,GG,89,0.99,4842.58,0.99,5404.95,PENDING
2026-03-31 09:41:30,GG,90,0.99,4842.58,0.99,5595.59,PENDING
2026-03-31 09:41:31,GG,91,0.99,4842.58,0.99,5270.2,PENDING
2026-03-31 09:41:33,GG,93,0.99,4842.58,0.99,4306.56,PENDING
2026-03-31 09:41:34,GG,94,0.99,4842.58,0.99,4301.34,PENDING
2026-03-31 09:41:35,GG,95,0.99,4842.58,0.99,4219.33,PENDING
2026-03-31 09:41:36,GG,96,0.99,4842.58,0.99,3590.73,PENDING
2026-03-31 09:41:38,GG,98,0.99,4842.58,0.99,4876.81,PENDING
2026-03-31 09:41:39,GG,99,0.99,4842.58,0.99,5228.8,PENDING
2026-03-31 09:41:40,GG,100,0.99,4842.58,0.99,8023.71,PENDING
2026-03-31 09:41:42,GG,102,0.99,4842.58,0.99,7621.68,PENDING
2026-03-31 09:41:43,GG,103,0.99,4842.58,0.99,7937.48,PENDING
2026-03-31 09:41:44,GG,104,0.99,4842.58,0.99,7988.69,PENDING
2026-03-31 09:41:45,GG,105,0.99,4842.58,0.99,7827.32,PENDING
2026-03-31 09:41:47,GG,107,0.99,4842.58,0.99,7827.32,PENDING
2026-03-31 09:41:48,GG,108,0.99,4842.58,0.99,7568.73,PENDING
2026-03-31 09:41:49,GG,109,0.99,4842.58,0.99,7568.73,PENDING
2026-03-31 09:41:50,GG,110,0.99,4842.58,0.99,7587.73,PENDING
2026-03-31 09:41:52,GG,112,0.99,4842.58,0.99,7582.22,PENDING
2026-03-31 09:41:53,GG,113,0.99,4357.58,0.99,8185.92,PENDING
2026-03-31 09:41:54,GG,114,0.99,4357.58,0.99,5420.15,PENDING
2026-03-31 09:41:56,GG,116,0.99,4357.58,0.99,5403.49,PENDING
2026-03-31 09:41:57,GG,117,0.99,4357.58,0.99,4680.45,PENDING
2026-03-31 09:41:58,GG,118,0.99,4357.58,0.99,4677.44,PENDING
2026-03-31 09:41:59,GG,119,0.99,4357.58,0.99,4651.69,PENDING
2026-03-31 09:42:01,GG,121,0.99,4333.73,0.99,4274.82,PENDING
2026-03-31 09:42:02,GG,122,0.99,4229.78,0.99,3407.31,PENDING
2026-03-31 09:42:03,GG,123,0.99,4239.58,0.99,3266.87,PENDING
2026-03-31 09:42:05,GG,125,0.99,4239.58,0.99,3259.98,PENDING
2026-03-31 09:42:06,GG,126,0.99,4234.68,0.99,3240.18,PENDING
2026-03-31 09:42:07,GG,127,0.99,4234.68,0.99,3080.27,PENDING
2026-03-31 09:42:08,GG,128,0.99,4234.68,0.99,3053.66,PENDING
2026-03-31 09:42:10,GG,130,0.99,4234.68,0.99,3297.32,PENDING
2026-03-31 09:42:11,GG,131,0.99,4234.68,0.99,3236.46,PENDING
2026-03-31 09:42:12,GG,132,0.99,4239.63,0.99,3232.43,PENDING
2026-03-31 09:42:14,GG,134,0.99,4234.68,0.99,2732.59,PENDING
2026-03-31 09:42:15,GG,135,0.99,4234.68,0.99,2677.2,PENDING
2026-03-31 09:42:16,GG,136,0.0,0.0,0.99,1400.02,PENDING
2026-03-31 09:42:21,GG,141,0.99,4234.68,0.99,1264.28,PENDING
2026-03-31 09:42:23,GG,143,0.99,4234.68,0.99,377.09,PENDING
2026-03-31 09:42:24,GG,144,0.99,4239.63,0.99,493.02,PENDING
2026-03-31 09:42:25,GG,145,0.99,4234.68,0.99,19.8,PENDING
2026-03-31 09:42:26,GG,146,0.99,4234.68,0.0,0,PENDING
2026-03-31 09:42:28,GG,148,0.99,4234.68,0.0,0,PENDING
2026-03-31 09:42:29,GG,149,0.99,4234.68,0.0,0,PENDING
2026-03-31 09:42:30,GG,150,0.99,4234.68,0.0,0,PENDING
2026-03-31 09:42:31,GG,151,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:33,GG,153,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:34,GG,154,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:35,GG,155,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:37,GG,157,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:38,GG,158,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:39,GG,159,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:40,GG,160,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:42,GG,162,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:43,GG,163,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:44,GG,164,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:45,GG,165,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:47,GG,167,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:48,GG,168,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:49,GG,169,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:50,GG,170,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:52,GG,172,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:53,GG,173,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:54,GG,174,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:55,GG,175,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:57,GG,177,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:58,GG,178,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:42:59,GG,179,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:43:01,GG,181,0.99,4205.53,0.0,0,PENDING
2026-03-31 09:43:02,GG,182,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:03,GG,183,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:04,GG,184,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:06,GG,186,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:07,GG,187,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:08,GG,188,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:10,GG,190,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:11,GG,191,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:12,GG,192,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:14,GG,194,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:15,GG,195,0.99,4148.33,0.0,0,PENDING
2026-03-31 09:43:16,GG,196,0.99,4148.33,0.999,922.5,PENDING
2026-03-31 09:43:18,GG,198,0.999,5884.51,0.999,2597.0,PENDING
2026-03-31 09:43:19,GG,199,0.999,6603.79,0.999,2397.2,PENDING
2026-03-31 09:43:20,GG,200,0.999,6352.44,0.999,2422.18,PENDING
2026-03-31 09:43:21,GG,201,0.999,5812.56,0.999,3848.74,PENDING
2026-03-31 09:43:23,GG,203,0.999,5812.56,0.999,3848.74,PENDING
2026-03-31 09:43:24,GG,204,0.999,5812.56,0.999,3748.84,PENDING
2026-03-31 09:43:25,GG,205,0.999,6062.31,0.999,3898.69,PENDING
2026-03-31 09:43:26,GG,206,0.999,6062.31,0.999,3424.75,PENDING
2026-03-31 09:43:28,GG,208,0.999,6062.31,0.999,2609.57,PENDING
2026-03-31 09:43:29,GG,209,0.999,6062.31,0.999,2588.77,PENDING
2026-03-31 09:43:30,GG,210,0.999,6062.31,0.999,2445.89,PENDING
2026-03-31 09:43:32,GG,212,0.999,6072.3,0.999,2350.98,PENDING
2026-03-31 09:43:33,GG,213,0.999,6072.3,0.999,2350.98,PENDING
2026-03-31 09:43:34,GG,214,0.999,6072.3,0.999,2251.08,PENDING
2026-03-31 09:43:35,GG,215,0.999,6072.3,0.999,2251.08,PENDING
2026-03-31 09:43:37,GG,217,0.999,6072.3,0.999,2251.08,PENDING
2026-03-31 09:43:38,GG,218,0.999,6072.3,0.999,2251.08,PENDING
2026-03-31 09:43:39,GG,219,0.999,6072.3,0.999,2251.08,PENDING
2026-03-31 09:43:40,GG,220,0.999,6072.3,0.999,3.33,PENDING
2026-03-31 09:43:42,GG,222,0.999,6072.3,0.999,3.33,PENDING
2026-03-31 09:43:43,GG,223,0.999,6072.3,0.999,3.33,PENDING
2026-03-31 09:43:44,GG,224,0.999,6082.29,0.0,0,PENDING
2026-03-31 09:43:46,GG,226,0.999,6082.29,0.0,0,PENDING
2026-03-31 09:43:47,GG,227,0.999,6082.29,0.0,0,PENDING
2026-03-31 09:43:48,GG,228,0.999,6082.29,0.0,0,PENDING
2026-03-31 09:43:49,GG,229,0.999,6082.29,0.0,0,PENDING
2026-03-31 09:43:51,GG,231,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:52,GG,232,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:53,GG,233,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:54,GG,234,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:56,GG,236,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:57,GG,237,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:58,GG,238,0.999,6092.28,0.0,0,PENDING
2026-03-31 09:43:59,GG,239,0.999,6092.28,0.0,0,PENDING
