timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 15:27:31,2026-03-30 11:27:31,GG,151,0.01,0.99,0.98,221.33,8993.84,0.01,0.99,0.98,128.93,12333.21,0.22,BUY,UP
2026-03-30 15:27:32,2026-03-30 11:27:32,GG,152,0.01,0.99,0.98,221.38,8998.79,0.01,0.99,0.98,129.03,12338.06,0.22,BUY,UP
2026-03-30 15:27:34,2026-03-30 11:27:34,GG,154,0.01,0.99,0.98,221.13,8998.79,0.01,0.99,0.98,128.98,12333.31,0.21,SELL,UP
2026-03-30 15:27:35,2026-03-30 11:27:35,GG,155,0.01,0.99,0.98,221.08,8998.79,0.01,0.99,0.98,128.98,12338.06,0.21,SELL,UP
2026-03-30 15:27:37,2026-03-30 11:27:37,GG,157,0.01,0.99,0.98,231.13,8998.79,0.01,0.99,0.98,128.98,12528.06,0.21,SELL,UP
2026-03-30 15:27:38,2026-03-30 11:27:38,GG,158,0.01,0.99,0.98,221.98,8998.79,0.01,0.99,0.98,128.98,12347.61,0.42,BUY,UP
2026-03-30 15:27:40,2026-03-30 11:27:40,GG,160,0.01,0.99,0.98,217.5,9036.99,0.01,0.99,0.98,129.98,12048.07,0.45,BUY,UP
2026-03-30 15:27:41,2026-03-30 11:27:41,GG,161,0.01,0.99,0.98,206.43,9673.79,0.01,0.99,0.98,153.98,11557.83,0.35,SELL,UP
2026-03-30 15:27:43,2026-03-30 11:27:43,GG,163,0.01,0.99,0.98,206.23,9673.79,0.01,0.99,0.98,153.98,11553.03,0.36,SELL,UP
2026-03-30 15:27:45,2026-03-30 11:27:45,GG,165,0.01,0.99,0.98,205.04,9673.79,0.01,0.99,0.98,153.98,11512.61,0.41,SELL,UP
2026-03-30 15:27:46,2026-03-30 11:27:46,GG,166,0.01,0.99,0.98,203.04,9578.79,0.01,0.99,0.98,148.98,11514.61,0.45,SELL,UP
2026-03-30 15:27:48,2026-03-30 11:27:48,GG,168,0.01,0.99,0.98,214.66,9291.79,0.01,0.99,0.98,135.98,11864.24,0.52,BUY,UP
2026-03-30 15:27:49,2026-03-30 11:27:49,GG,169,0.01,0.99,0.98,210.66,9386.79,0.01,0.99,0.98,140.98,11060.24,0.53,BUY,UP
2026-03-30 15:27:51,2026-03-30 11:27:51,GG,171,0.01,0.99,0.98,204.76,9386.79,0.01,0.99,0.98,140.98,10762.29,0.6,BUY,UP
2026-03-30 15:27:52,2026-03-30 11:27:52,GG,172,0.01,0.99,0.98,182.86,9383.89,0.01,0.99,0.98,138.88,10765.19,0.59,BUY,UP
2026-03-30 15:27:54,2026-03-30 11:27:54,GG,174,0.01,0.99,0.98,188.74,9378.99,0.01,0.99,0.98,139.58,11053.28,0.7,BUY,UP
2026-03-30 15:27:55,2026-03-30 11:27:55,GG,175,0.01,0.99,0.98,188.74,9739.99,0.01,0.99,0.98,152.78,10568.28,0.66,BUY,UP
2026-03-30 15:27:57,2026-03-30 11:27:57,GG,177,0.01,0.99,0.98,163.74,10228.99,0.01,0.99,0.98,143.78,10863.28,0.68,BUY,UP
2026-03-30 15:27:58,2026-03-30 11:27:58,GG,178,0.01,0.99,0.98,196.74,9767.84,0.01,0.99,0.98,144.93,11239.14,0.57,BUY,UP
2026-03-30 15:28:00,2026-03-30 11:28:00,GG,180,0.01,0.99,0.98,180.74,10252.84,0.01,0.99,0.98,159.93,10705.14,0.56,BUY,UP
2026-03-30 15:28:01,2026-03-30 11:28:01,GG,181,0.01,0.99,0.98,185.74,10250.84,0.01,0.99,0.98,163.93,10703.14,0.56,BUY,UP
2026-03-30 15:28:03,2026-03-30 11:28:03,GG,183,0.01,0.99,0.98,180.94,10210.64,0.01,0.99,0.98,161.93,10664.94,0.56,BUY,UP
2026-03-30 15:28:05,2026-03-30 11:28:05,GG,185,0.01,0.99,0.98,179.86,10201.09,0.01,0.99,0.98,163.68,10639.14,0.54,SELL,UP
2026-03-30 15:28:06,2026-03-30 11:28:06,GG,186,0.01,0.99,0.98,167.86,10235.99,0.01,0.99,0.98,146.78,10891.09,0.57,BUY,UP
2026-03-30 15:28:08,2026-03-30 11:28:08,GG,188,0.01,0.99,0.98,206.86,9750.99,0.01,0.99,0.98,161.78,11173.14,0.57,BUY,UP
2026-03-30 15:28:09,2026-03-30 11:28:09,GG,189,0.01,0.99,0.98,195.86,10235.99,0.01,0.99,0.98,161.78,11270.14,0.53,BUY,UP
2026-03-30 15:28:11,2026-03-30 11:28:11,GG,191,0.01,0.99,0.98,194.38,10235.99,0.01,0.99,0.98,161.78,11058.62,0.54,BUY,UP
2026-03-30 15:28:12,2026-03-30 11:28:12,GG,192,0.01,0.99,0.98,180.38,10235.99,0.01,0.99,0.98,161.78,10482.62,0.56,BUY,UP
2026-03-30 15:28:14,2026-03-30 11:28:14,GG,194,0.01,0.99,0.98,199.34,10235.99,0.01,0.99,0.98,161.78,11349.68,0.53,SELL,UP
2026-03-30 15:28:15,2026-03-30 11:28:15,GG,195,0.01,0.99,0.98,199.34,10235.99,0.01,0.99,0.98,161.78,11349.68,0.52,BUY,UP
2026-03-30 15:28:17,2026-03-30 11:28:17,GG,197,0.01,0.99,0.98,199.34,10235.99,0.01,0.99,0.98,159.78,11349.68,0.48,BUY,UP
2026-03-30 15:28:18,2026-03-30 11:28:18,GG,198,0.01,0.99,0.98,200.54,10009.19,0.01,0.99,0.98,158.58,11383.23,0.31,SELL,UP
2026-03-30 15:28:20,2026-03-30 11:28:20,GG,200,0.01,0.99,0.98,199.54,10007.19,0.01,0.99,0.98,160.58,11404.48,0.31,BUY,UP
2026-03-30 15:28:21,2026-03-30 11:28:21,GG,201,0.01,0.99,0.98,199.39,10007.19,0.01,0.99,0.98,160.58,11394.63,0.37,BUY,UP
2026-03-30 15:28:23,2026-03-30 11:28:23,GG,203,0.01,0.99,0.98,197.39,9912.19,0.01,0.99,0.98,155.58,11396.63,0.4,SELL,UP
2026-03-30 15:28:25,2026-03-30 11:28:25,GG,205,0.01,0.99,0.98,198.64,10007.19,0.01,0.99,0.98,160.58,11375.38,0.35,SELL,UP
2026-03-30 15:28:26,2026-03-30 11:28:26,GG,206,0.01,0.99,0.98,198.84,10007.19,0.01,0.99,0.98,160.58,11380.18,0.3,SELL,UP
2026-03-30 15:28:28,2026-03-30 11:28:28,GG,208,0.01,0.99,0.98,199.29,10007.19,0.01,0.99,0.98,155.58,11411.73,0.28,BUY,UP
2026-03-30 15:28:29,2026-03-30 11:28:29,GG,209,0.01,0.99,0.98,197.29,9912.19,0.01,0.99,0.98,155.58,11411.73,0.2,BUY,UP
2026-03-30 15:28:31,2026-03-30 11:28:31,GG,211,0.01,0.99,0.98,204.22,9784.21,0.01,0.99,0.98,149.56,11565.8,0.2,BUY,UP
2026-03-30 15:28:32,2026-03-30 11:28:32,GG,212,0.01,0.99,0.98,203.82,9784.21,0.01,0.99,0.98,149.56,11536.65,0.21,BUY,UP
2026-03-30 15:28:34,2026-03-30 11:28:34,GG,214,0.01,0.99,0.98,203.52,9784.21,0.01,0.99,0.98,149.56,11536.35,0.22,BUY,UP
2026-03-30 15:28:35,2026-03-30 11:28:35,GG,215,0.01,0.99,0.98,203.27,9784.21,0.01,0.99,0.98,149.56,11531.5,0.22,BUY,UP
2026-03-30 15:28:37,2026-03-30 11:28:37,GG,217,0.01,0.99,0.98,202.47,9784.21,0.01,0.99,0.98,149.56,11527.75,0.22,BUY,UP
2026-03-30 15:28:38,2026-03-30 11:28:38,GG,218,0.01,0.99,0.98,192.67,9784.21,0.01,0.99,0.98,149.56,11347.35,0.25,BUY,UP
2026-03-30 15:28:40,2026-03-30 11:28:40,GG,220,0.01,0.99,0.98,173.72,9784.21,0.01,0.99,0.98,149.56,10891.33,0.34,BUY,UP
2026-03-30 15:28:41,2026-03-30 11:28:41,GG,221,0.01,0.99,0.98,174.22,9784.21,0.01,0.99,0.98,149.56,10880.83,0.38,BUY,UP
2026-03-30 15:28:43,2026-03-30 11:28:43,GG,223,0.01,0.99,0.98,174.52,9784.21,0.01,0.99,0.98,149.56,10890.63,0.31,BUY,UP
2026-03-30 15:28:45,2026-03-30 11:28:45,GG,225,0.01,0.99,0.98,175.41,9784.21,0.01,0.99,0.98,149.56,10988.62,0.42,SELL,UP
2026-03-30 15:28:46,2026-03-30 11:28:46,GG,226,0.01,0.99,0.98,174.51,9784.21,0.01,0.99,0.98,149.56,10969.52,0.45,BUY,UP
2026-03-30 15:28:48,2026-03-30 11:28:48,GG,228,0.01,0.99,0.98,176.51,9879.21,0.01,0.99,0.98,154.56,10967.52,0.36,BUY,UP
2026-03-30 15:28:49,2026-03-30 11:28:49,GG,229,0.01,0.99,0.98,177.91,9879.21,0.01,0.99,0.98,154.56,11006.12,0.31,SELL,UP
2026-03-30 15:28:51,2026-03-30 11:28:51,GG,231,0.01,0.99,0.98,166.11,9558.61,0.01,0.99,0.98,140.16,10772.92,0.33,BUY,UP
2026-03-30 15:28:52,2026-03-30 11:28:52,GG,232,0.01,0.99,0.98,166.06,9563.56,0.01,0.99,0.98,140.16,10772.92,0.31,SELL,UP
2026-03-30 15:28:54,2026-03-30 11:28:54,GG,234,0.01,0.99,0.98,166.56,9558.61,0.01,0.99,0.98,140.16,10797.27,0.33,BUY,UP
2026-03-30 15:28:55,2026-03-30 11:28:55,GG,235,0.01,0.99,0.98,165.46,9558.61,0.01,0.99,0.98,140.16,10758.57,0.34,BUY,UP
2026-03-30 15:28:57,2026-03-30 11:28:57,GG,237,0.01,0.99,0.98,165.46,9558.61,0.01,0.99,0.98,140.16,10758.57,0.42,BUY,UP
2026-03-30 15:28:58,2026-03-30 11:28:58,GG,238,0.01,0.99,0.98,165.41,9558.61,0.01,0.99,0.98,140.16,10748.77,0.43,BUY,UP
2026-03-30 15:29:00,2026-03-30 11:29:00,GG,240,0.01,0.99,0.98,159.46,8926.11,0.01,0.99,0.98,122.66,10494.57,0.38,SELL,UP
