timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-02 06:10:02,RR,2,0.01,0.99,126.64,13264.34,0.94,0.01,0.99,286.18,8531.73,0.07,PENDING
2026-04-02 06:10:04,RR,4,0.01,0.99,126.64,13536.5,0.94,0.01,0.99,292.78,8531.73,0.07,PENDING
2026-04-02 06:10:05,RR,5,0.01,0.99,126.64,13718.15,0.93,0.01,0.99,309.63,8531.73,0.06,PENDING
2026-04-02 06:10:07,RR,7,0.01,0.99,126.64,14026.89,0.94,0.01,0.99,342.66,8531.73,0.06,PENDING
2026-04-02 06:10:09,RR,9,0.01,0.99,125.64,14720.0,0.94,0.01,0.99,340.21,8457.73,0.06,PENDING
2026-04-02 06:10:11,RR,11,0.01,0.99,125.64,14353.44,0.94,0.01,0.99,294.1,8457.73,0.06,PENDING
2026-04-02 06:10:12,RR,12,0.01,0.99,125.64,14133.0,0.95,0.01,0.99,256.47,8457.73,0.06,PENDING
2026-04-02 06:10:14,RR,14,0.01,0.99,125.64,16093.08,0.95,0.01,0.99,279.17,8457.73,0.06,PENDING
2026-04-02 06:10:16,RR,16,0.01,0.99,125.24,15931.16,0.95,0.01,0.99,271.79,8443.33,0.06,PENDING
2026-04-02 06:10:18,RR,18,0.01,0.99,123.84,16202.44,0.95,0.01,0.99,282.39,8409.73,0.05,PENDING
2026-04-02 06:10:19,RR,19,0.01,0.99,123.64,15740.47,0.95,0.01,0.99,267.2,8409.73,0.05,PENDING
2026-04-02 06:10:21,RR,21,0.01,0.99,123.64,15939.6,0.95,0.01,0.99,267.89,8409.73,0.05,PENDING
2026-04-02 06:10:23,RR,23,0.01,0.99,123.64,15816.66,0.95,0.01,0.99,292.63,8409.73,0.06,PENDING
2026-04-02 06:10:25,RR,25,0.01,0.99,123.64,16053.95,0.95,0.01,0.99,292.35,8409.73,0.06,PENDING
2026-04-02 06:10:26,RR,26,0.01,0.99,123.64,15945.04,0.95,0.01,0.99,287.81,8409.73,0.06,PENDING
2026-04-02 06:10:28,RR,28,0.01,0.99,123.64,16285.71,0.95,0.01,0.99,296.05,8409.73,0.06,PENDING
2026-04-02 06:10:30,RR,30,0.01,0.99,123.64,15300.2,0.95,0.01,0.99,260.37,8409.73,0.06,PENDING
2026-04-02 06:10:32,RR,32,0.01,0.99,118.63,15754.36,0.95,0.01,0.99,259.74,8247.74,0.06,PENDING
2026-04-02 06:10:33,RR,33,0.01,0.99,118.63,15559.99,0.95,0.01,0.99,252.16,8247.74,0.06,PENDING
2026-04-02 06:10:35,RR,35,0.01,0.99,118.63,15387.16,0.95,0.01,0.99,246.16,8247.74,0.06,PENDING
2026-04-02 06:10:37,RR,37,0.01,0.99,118.63,15265.81,0.95,0.01,0.99,235.01,8247.74,0.06,PENDING
2026-04-02 06:10:39,RR,39,0.01,0.99,118.63,15126.96,0.95,0.01,0.99,221.11,8247.74,0.06,PENDING
2026-04-02 06:10:40,RR,40,0.01,0.99,118.63,4700.86,0.98,0.01,0.99,49.08,8242.79,0.02,PENDING
2026-04-02 06:10:42,RR,42,0.01,0.99,118.38,4370.06,0.99,0.01,0.99,38.1,8233.19,0.01,PENDING
2026-04-02 06:10:44,RR,44,0.01,0.99,118.18,3389.63,0.99,0.01,0.99,16.45,8233.19,0.01,PENDING
2026-04-02 06:10:46,RR,46,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:47,RR,47,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:49,RR,49,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:51,RR,51,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:53,RR,53,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:54,RR,54,0.01,0.0,133.18,0,0.99,0.0,0.99,0,8718.19,0.01,PENDING
2026-04-02 06:10:56,RR,56,0.01,0.0,136.18,0,0.99,0.0,0.99,0,9015.19,0.01,PENDING
2026-04-02 06:10:58,RR,58,0.01,0.0,136.18,0,0.99,0.0,0.99,0,9015.19,0.01,PENDING
2026-04-02 06:10:59,RR,59,0.01,0.0,136.18,0,0.99,0.0,0.99,0,9015.19,0.01,PENDING
2026-04-02 06:11:01,RR,61,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:03,RR,63,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:05,RR,65,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:06,RR,66,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:08,RR,68,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:10,RR,70,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:12,RR,72,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:13,RR,73,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:15,RR,75,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:17,RR,77,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:19,RR,79,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:20,RR,80,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:22,RR,82,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:24,RR,84,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:25,RR,85,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:27,RR,87,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:29,RR,89,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:31,RR,91,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:32,RR,92,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:34,RR,94,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:36,RR,96,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:38,RR,98,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:39,RR,99,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:41,RR,101,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:43,RR,103,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:44,RR,104,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:46,RR,106,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:48,RR,108,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:50,RR,110,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:51,RR,111,0.01,0.0,135.98,0,0.99,0.0,0.99,0,9000.34,0.01,PENDING
2026-04-02 06:11:53,RR,113,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:55,RR,115,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:56,RR,116,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:11:58,RR,118,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:12:00,RR,120,0.01,0.0,135.98,0,0.99,0.0,0.99,0,8995.39,0.01,PENDING
2026-04-02 06:12:02,RR,122,0.01,0.0,141.23,0,0.99,0.0,0.99,0,9095.14,0.01,PENDING
2026-04-02 06:12:03,RR,123,0.01,0.0,141.23,0,0.99,0.0,0.99,0,9095.14,0.01,PENDING
2026-04-02 06:12:05,RR,125,0.01,0.0,141.23,0,0.99,0.0,0.99,0,9095.14,0.01,PENDING
