timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 10:40:26,2026-03-30 06:40:26,GG,26,0.01,0.99,0.98,205.97,11805.6,0.01,0.99,0.98,195.94,12001.25,0.36,BUY,DOWN
2026-03-30 10:40:28,2026-03-30 06:40:28,GG,28,0.01,0.99,0.98,206.47,11805.6,0.01,0.99,0.98,195.94,12010.75,0.36,BUY,DOWN
2026-03-30 10:40:29,2026-03-30 06:40:29,GG,29,0.01,0.99,0.98,206.47,11805.6,0.01,0.99,0.98,195.99,12010.75,0.36,BUY,DOWN
2026-03-30 10:40:31,2026-03-30 06:40:31,GG,31,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,165.97,10516.72,0.36,BUY,DOWN
2026-03-30 10:40:32,2026-03-30 06:40:32,GG,32,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,165.97,10516.72,0.35,SELL,DOWN
2026-03-30 10:40:34,2026-03-30 06:40:34,GG,34,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,165.97,10516.72,0.35,SELL,DOWN
2026-03-30 10:40:36,2026-03-30 06:40:36,GG,36,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,166.02,10516.72,0.35,SELL,DOWN
2026-03-30 10:40:37,2026-03-30 06:40:37,GG,37,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,166.02,10516.72,0.37,BUY,DOWN
2026-03-30 10:40:39,2026-03-30 06:40:39,GG,39,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,165.97,10516.72,0.45,BUY,DOWN
2026-03-30 10:40:40,2026-03-30 06:40:40,GG,40,0.01,0.99,0.98,176.5,10311.57,0.01,0.99,0.98,165.97,10516.72,0.45,SELL,DOWN
2026-03-30 10:40:42,2026-03-30 06:40:42,GG,42,0.01,0.99,0.98,176.6,10311.57,0.01,0.99,0.98,165.97,10521.62,0.45,SELL,DOWN
2026-03-30 10:40:43,2026-03-30 06:40:43,GG,43,0.01,0.99,0.98,176.1,10300.05,0.01,0.99,0.98,165.49,10512.12,0.46,BUY,DOWN
2026-03-30 10:40:45,2026-03-30 06:40:45,GG,45,0.01,0.99,0.98,175.85,10300.05,0.01,0.99,0.98,165.49,10517.02,0.45,SELL,DOWN
2026-03-30 10:40:46,2026-03-30 06:40:46,GG,46,0.01,0.99,0.98,176.2,10300.05,0.01,0.99,0.98,165.49,10517.02,0.45,SELL,DOWN
2026-03-30 10:40:48,2026-03-30 06:40:48,GG,48,0.01,0.99,0.98,176.2,10300.05,0.01,0.99,0.98,165.49,10517.02,0.45,SELL,DOWN
2026-03-30 10:40:49,2026-03-30 06:40:49,GG,49,0.01,0.99,0.98,176.2,10300.05,0.01,0.99,0.98,165.49,10517.02,0.45,SELL,DOWN
2026-03-30 10:40:51,2026-03-30 06:40:51,GG,51,0.01,0.99,0.98,176.2,10305.0,0.01,0.99,0.98,165.49,10517.02,0.41,BUY,DOWN
2026-03-30 10:40:52,2026-03-30 06:40:52,GG,52,0.01,0.99,0.98,176.2,10300.05,0.01,0.99,0.98,165.49,10517.02,0.4,BUY,DOWN
2026-03-30 10:40:54,2026-03-30 06:40:54,GG,54,0.01,0.99,0.98,176.1,10300.05,0.01,0.99,0.98,165.49,10512.12,0.37,BUY,DOWN
2026-03-30 10:40:55,2026-03-30 06:40:55,GG,55,0.01,0.99,0.98,176.1,10300.05,0.01,0.99,0.98,165.49,10512.12,0.37,BUY,DOWN
2026-03-30 10:40:57,2026-03-30 06:40:57,GG,57,0.01,0.99,0.98,176.0,10305.0,0.01,0.99,0.98,165.49,10507.22,0.35,BUY,DOWN
2026-03-30 10:40:59,2026-03-30 06:40:59,GG,59,0.01,0.99,0.98,176.5,10300.05,0.01,0.99,0.98,165.49,10516.72,0.35,BUY,DOWN
2026-03-30 10:41:00,2026-03-30 06:41:00,GG,60,0.01,0.99,0.98,176.5,10300.05,0.01,0.99,0.98,165.49,10516.72,0.35,BUY,DOWN
2026-03-30 10:41:02,2026-03-30 06:41:02,GG,62,0.01,0.99,0.98,176.5,10300.05,0.01,0.99,0.98,165.54,10516.72,0.33,SELL,DOWN
2026-03-30 10:41:03,2026-03-30 06:41:03,GG,63,0.01,0.99,0.98,175.6,10300.05,0.01,0.99,0.98,165.49,10487.92,0.25,BUY,DOWN
2026-03-30 10:41:05,2026-03-30 06:41:05,GG,65,0.01,0.99,0.98,175.25,10300.05,0.01,0.99,0.98,165.49,10482.97,0.24,BUY,DOWN
2026-03-30 10:41:06,2026-03-30 06:41:06,GG,66,0.01,0.99,0.98,171.2,10110.05,0.01,0.99,0.98,155.49,10501.12,0.23,BUY,DOWN
2026-03-30 10:41:08,2026-03-30 06:41:08,GG,68,0.01,0.99,0.98,172.4,10110.05,0.01,0.99,0.98,155.49,10510.82,0.23,BUY,DOWN
2026-03-30 10:41:09,2026-03-30 06:41:09,GG,69,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:11,2026-03-30 06:41:11,GG,71,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.54,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:12,2026-03-30 06:41:12,GG,72,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.22,BUY,DOWN
2026-03-30 10:41:14,2026-03-30 06:41:14,GG,74,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:15,2026-03-30 06:41:15,GG,75,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.22,BUY,DOWN
2026-03-30 10:41:17,2026-03-30 06:41:17,GG,77,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:19,2026-03-30 06:41:19,GG,79,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:20,2026-03-30 06:41:20,GG,80,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.23,BUY,DOWN
2026-03-30 10:41:22,2026-03-30 06:41:22,GG,82,0.01,0.99,0.98,171.55,10110.05,0.01,0.99,0.98,155.49,10501.32,0.2,SELL,DOWN
2026-03-30 10:41:23,2026-03-30 06:41:23,GG,83,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.49,10501.32,0.21,BUY,DOWN
2026-03-30 10:41:25,2026-03-30 06:41:25,GG,85,0.01,0.99,0.98,171.9,10110.05,0.01,0.99,0.98,155.55,10507.26,0.21,BUY,DOWN
2026-03-30 10:41:26,2026-03-30 06:41:26,GG,86,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.55,10507.26,0.2,SELL,DOWN
2026-03-30 10:41:28,2026-03-30 06:41:28,GG,88,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.55,10507.26,0.22,BUY,DOWN
2026-03-30 10:41:29,2026-03-30 06:41:29,GG,89,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.55,10507.26,0.22,BUY,DOWN
2026-03-30 10:41:31,2026-03-30 06:41:31,GG,91,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.6,10507.26,0.23,BUY,DOWN
2026-03-30 10:41:32,2026-03-30 06:41:32,GG,92,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.55,10507.26,0.23,BUY,DOWN
2026-03-30 10:41:34,2026-03-30 06:41:34,GG,94,0.01,0.99,0.98,171.96,10115.99,0.01,0.99,0.98,155.55,10507.26,0.23,BUY,DOWN
2026-03-30 10:41:35,2026-03-30 06:41:35,GG,95,0.01,0.99,0.98,171.96,10120.94,0.01,0.99,0.98,155.55,10528.15,0.21,SELL,DOWN
2026-03-30 10:41:37,2026-03-30 06:41:37,GG,97,0.01,0.99,0.98,173.06,10115.99,0.01,0.99,0.98,155.55,10528.15,0.21,SELL,DOWN
2026-03-30 10:41:38,2026-03-30 06:41:38,GG,98,0.01,0.99,0.98,171.51,10115.99,0.01,0.99,0.98,155.55,10519.26,0.21,SELL,DOWN
2026-03-30 10:41:40,2026-03-30 06:41:40,GG,100,0.01,0.99,0.98,171.95,10115.99,0.01,0.99,0.98,155.6,10519.26,0.22,BUY,DOWN
2026-03-30 10:41:42,2026-03-30 06:41:42,GG,102,0.01,0.99,0.98,181.95,10115.99,0.01,0.99,0.98,155.55,10714.06,0.23,SELL,DOWN
2026-03-30 10:41:43,2026-03-30 06:41:43,GG,103,0.01,0.99,0.98,172.15,10115.99,0.01,0.99,0.98,155.55,10524.06,0.24,BUY,DOWN
2026-03-30 10:41:45,2026-03-30 06:41:45,GG,105,0.01,0.99,0.98,180.15,10115.99,0.01,0.99,0.98,155.55,10716.06,0.24,BUY,DOWN
2026-03-30 10:41:46,2026-03-30 06:41:46,GG,106,0.01,0.99,0.98,180.15,10115.99,0.01,0.99,0.98,155.55,10716.06,0.24,BUY,DOWN
2026-03-30 10:41:48,2026-03-30 06:41:48,GG,108,0.01,0.99,0.98,179.95,10115.99,0.01,0.99,0.98,155.55,10711.26,0.24,BUY,DOWN
2026-03-30 10:41:49,2026-03-30 06:41:49,GG,109,0.01,0.99,0.98,179.95,10115.99,0.01,0.99,0.98,155.55,10711.26,0.24,BUY,DOWN
2026-03-30 10:41:51,2026-03-30 06:41:51,GG,111,0.01,0.99,0.98,179.95,10115.99,0.01,0.99,0.98,155.55,10711.26,0.19,BUY,DOWN
2026-03-30 10:41:52,2026-03-30 06:41:52,GG,112,0.01,0.99,0.98,179.58,10115.99,0.01,0.99,0.98,155.55,10706.63,0.18,SELL,DOWN
2026-03-30 10:41:54,2026-03-30 06:41:54,GG,114,0.01,0.99,0.98,179.58,10115.99,0.01,0.99,0.98,155.55,10515.63,0.18,SELL,DOWN
2026-03-30 10:41:56,2026-03-30 06:41:56,GG,116,0.01,0.99,0.98,170.58,10115.99,0.01,0.99,0.98,155.55,10515.63,0.19,BUY,DOWN
2026-03-30 10:41:57,2026-03-30 06:41:57,GG,117,0.01,0.99,0.98,170.58,10115.99,0.01,0.99,0.98,155.55,10515.63,0.2,BUY,DOWN
2026-03-30 10:41:59,2026-03-30 06:41:59,GG,119,0.01,0.99,0.98,162.36,10115.99,0.01,0.99,0.98,155.55,10301.86,0.19,BUY,DOWN
2026-03-30 10:42:00,2026-03-30 06:42:00,GG,120,0.01,0.99,0.98,170.36,10087.19,0.01,0.99,0.98,154.35,10689.71,0.21,BUY,DOWN
2026-03-30 10:42:02,2026-03-30 06:42:02,GG,122,0.01,0.99,0.98,179.51,10087.19,0.01,0.99,0.98,154.35,10689.71,0.21,BUY,DOWN
2026-03-30 10:42:03,2026-03-30 06:42:03,GG,123,0.01,0.99,0.98,171.96,10087.19,0.01,0.99,0.98,154.35,10507.26,0.34,BUY,DOWN
2026-03-30 10:42:05,2026-03-30 06:42:05,GG,125,0.01,0.99,0.98,172.01,10087.19,0.01,0.99,0.98,154.35,10502.56,0.41,BUY,DOWN
2026-03-30 10:42:07,2026-03-30 06:42:07,GG,127,0.01,0.99,0.98,172.01,10087.19,0.01,0.99,0.98,154.35,10512.21,0.42,BUY,DOWN
2026-03-30 10:42:08,2026-03-30 06:42:08,GG,128,0.01,0.99,0.98,169.46,10087.19,0.01,0.99,0.98,159.35,10495.76,0.41,SELL,DOWN
2026-03-30 10:42:10,2026-03-30 06:42:10,GG,130,0.01,0.99,0.98,173.96,10182.19,0.01,0.99,0.98,159.35,10505.26,0.42,SELL,DOWN
2026-03-30 10:42:11,2026-03-30 06:42:11,GG,131,0.01,0.99,0.98,173.96,10182.19,0.01,0.99,0.98,159.35,10505.26,0.43,BUY,DOWN
2026-03-30 10:42:13,2026-03-30 06:42:13,GG,133,0.01,0.99,0.98,173.96,10182.19,0.01,0.99,0.98,159.35,10505.26,0.43,BUY,DOWN
2026-03-30 10:42:14,2026-03-30 06:42:14,GG,134,0.01,0.99,0.98,173.46,10182.19,0.01,0.99,0.98,159.35,10495.76,0.41,SELL,DOWN
2026-03-30 10:42:16,2026-03-30 06:42:16,GG,136,0.01,0.99,0.98,173.46,10380.19,0.01,0.99,0.98,161.35,10495.76,0.41,SELL,DOWN
2026-03-30 10:42:17,2026-03-30 06:42:17,GG,137,0.01,0.99,0.98,173.46,10380.19,0.01,0.99,0.98,161.35,10495.76,0.44,BUY,DOWN
2026-03-30 10:42:19,2026-03-30 06:42:19,GG,139,0.01,0.99,0.98,173.46,10380.19,0.01,0.99,0.98,161.35,10495.76,0.43,SELL,DOWN
2026-03-30 10:42:20,2026-03-30 06:42:20,GG,140,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.37,BUY,DOWN
2026-03-30 10:42:22,2026-03-30 06:42:22,GG,142,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.37,BUY,DOWN
2026-03-30 10:42:23,2026-03-30 06:42:23,GG,143,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.4,10493.76,0.43,BUY,DOWN
2026-03-30 10:42:25,2026-03-30 06:42:25,GG,145,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.44,BUY,DOWN
2026-03-30 10:42:27,2026-03-30 06:42:27,GG,147,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.44,BUY,DOWN
2026-03-30 10:42:28,2026-03-30 06:42:28,GG,148,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.44,BUY,DOWN
2026-03-30 10:42:30,2026-03-30 06:42:30,GG,150,0.01,0.99,0.98,175.46,10475.19,0.01,0.99,0.98,166.35,10493.76,0.42,SELL,DOWN
2026-03-30 10:42:31,2026-03-30 06:42:31,GG,151,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.42,BUY,DOWN
2026-03-30 10:42:33,2026-03-30 06:42:33,GG,153,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.9,10474.26,0.4,BUY,DOWN
2026-03-30 10:42:34,2026-03-30 06:42:34,GG,154,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.4,BUY,DOWN
2026-03-30 10:42:36,2026-03-30 06:42:36,GG,156,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.4,BUY,DOWN
2026-03-30 10:42:37,2026-03-30 06:42:37,GG,157,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.41,BUY,DOWN
2026-03-30 10:42:39,2026-03-30 06:42:39,GG,159,0.01,0.99,0.98,174.96,10460.64,0.01,0.99,0.98,165.85,10474.26,0.43,BUY,DOWN
2026-03-30 10:42:40,2026-03-30 06:42:40,GG,160,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.43,BUY,DOWN
2026-03-30 10:42:42,2026-03-30 06:42:42,GG,162,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.43,BUY,DOWN
2026-03-30 10:42:43,2026-03-30 06:42:43,GG,163,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.42,BUY,DOWN
2026-03-30 10:42:45,2026-03-30 06:42:45,GG,165,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.48,BUY,DOWN
2026-03-30 10:42:47,2026-03-30 06:42:47,GG,167,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.48,BUY,DOWN
2026-03-30 10:42:48,2026-03-30 06:42:48,GG,168,0.01,0.99,0.98,175.06,10455.69,0.01,0.99,0.98,165.85,10479.16,0.47,BUY,DOWN
2026-03-30 10:42:50,2026-03-30 06:42:50,GG,170,0.01,0.99,0.98,175.16,10455.69,0.01,0.99,0.98,165.85,10484.06,0.48,BUY,DOWN
2026-03-30 10:42:51,2026-03-30 06:42:51,GG,171,0.01,0.99,0.98,175.16,10455.69,0.01,0.99,0.98,165.85,10484.06,0.48,SELL,DOWN
2026-03-30 10:42:53,2026-03-30 06:42:53,GG,173,0.01,0.99,0.98,175.16,10455.69,0.01,0.99,0.98,165.85,10484.06,0.43,BUY,DOWN
2026-03-30 10:42:54,2026-03-30 06:42:54,GG,174,0.01,0.99,0.98,175.06,10460.64,0.01,0.99,0.98,165.85,10479.16,0.43,BUY,DOWN
2026-03-30 10:42:56,2026-03-30 06:42:56,GG,176,0.01,0.99,0.98,174.96,10460.64,0.01,0.99,0.98,165.85,10474.26,0.43,BUY,DOWN
2026-03-30 10:42:57,2026-03-30 06:42:57,GG,177,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.9,10474.26,0.42,BUY,DOWN
2026-03-30 10:42:59,2026-03-30 06:42:59,GG,179,0.01,0.99,0.98,174.96,10455.69,0.01,0.99,0.98,165.85,10474.26,0.61,BUY,DOWN
2026-03-30 10:43:00,2026-03-30 06:43:00,GG,180,0.01,0.99,0.98,175.06,10450.79,0.01,0.99,0.98,165.6,10469.31,0.47,SELL,DOWN
2026-03-30 10:43:02,2026-03-30 06:43:02,GG,182,0.01,0.99,0.98,170.71,10383.34,0.01,0.99,0.98,163.2,10373.51,0.48,BUY,DOWN
2026-03-30 10:43:03,2026-03-30 06:43:03,GG,183,0.01,0.99,0.98,170.71,10383.34,0.01,0.99,0.98,163.2,10373.51,0.48,BUY,DOWN
2026-03-30 10:43:05,2026-03-30 06:43:05,GG,185,0.01,0.99,0.98,170.71,10383.34,0.01,0.99,0.98,163.2,10373.51,0.48,SELL,DOWN
2026-03-30 10:43:06,2026-03-30 06:43:06,GG,186,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.35,10368.61,0.49,BUY,DOWN
2026-03-30 10:43:08,2026-03-30 06:43:08,GG,188,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.3,10368.61,0.47,SELL,DOWN
2026-03-30 10:43:10,2026-03-30 06:43:10,GG,190,0.01,0.99,0.98,170.71,10388.24,0.01,0.99,0.98,163.3,10373.51,0.48,BUY,DOWN
2026-03-30 10:43:11,2026-03-30 06:43:11,GG,191,0.01,0.99,0.98,170.71,10388.24,0.01,0.99,0.98,163.3,10373.51,0.48,BUY,DOWN
2026-03-30 10:43:13,2026-03-30 06:43:13,GG,193,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:14,2026-03-30 06:43:14,GG,194,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:16,2026-03-30 06:43:16,GG,196,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10368.76,0.48,BUY,DOWN
2026-03-30 10:43:17,2026-03-30 06:43:17,GG,197,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:19,2026-03-30 06:43:19,GG,199,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:20,2026-03-30 06:43:20,GG,200,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:22,2026-03-30 06:43:22,GG,202,0.01,0.99,0.98,170.81,10393.19,0.01,0.99,0.98,163.3,10378.41,0.48,BUY,DOWN
2026-03-30 10:43:23,2026-03-30 06:43:23,GG,203,0.01,0.99,0.98,170.81,10388.24,0.01,0.99,0.98,163.3,10378.41,0.42,BUY,DOWN
2026-03-30 10:43:25,2026-03-30 06:43:25,GG,205,0.01,0.99,0.98,170.71,10388.24,0.01,0.99,0.98,163.3,10373.51,0.42,BUY,DOWN
2026-03-30 10:43:26,2026-03-30 06:43:26,GG,206,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.35,10368.61,0.42,BUY,DOWN
2026-03-30 10:43:28,2026-03-30 06:43:28,GG,208,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.3,10368.61,0.42,BUY,DOWN
2026-03-30 10:43:29,2026-03-30 06:43:29,GG,209,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.3,10368.61,0.41,SELL,DOWN
2026-03-30 10:43:31,2026-03-30 06:43:31,GG,211,0.01,0.99,0.98,170.61,10388.24,0.01,0.99,0.98,163.3,10368.61,0.41,SELL,DOWN
2026-03-30 10:43:33,2026-03-30 06:43:33,GG,213,0.01,0.99,0.98,170.26,10388.24,0.01,0.99,0.98,163.3,10368.61,0.36,BUY,DOWN
2026-03-30 10:43:34,2026-03-30 06:43:34,GG,214,0.01,0.99,0.98,179.41,10388.24,0.01,0.99,0.98,163.3,10529.81,0.25,BUY,DOWN
2026-03-30 10:43:36,2026-03-30 06:43:36,GG,216,0.01,0.99,0.98,177.41,10293.24,0.01,0.99,0.98,158.3,10531.81,0.26,BUY,DOWN
2026-03-30 10:43:37,2026-03-30 06:43:37,GG,217,0.01,0.99,0.98,175.36,10198.24,0.01,0.99,0.98,153.3,10528.86,0.39,BUY,DOWN
2026-03-30 10:43:39,2026-03-30 06:43:39,GG,219,0.01,0.99,0.98,176.51,10198.24,0.01,0.99,0.98,153.3,10552.71,0.42,BUY,DOWN
2026-03-30 10:43:40,2026-03-30 06:43:40,GG,220,0.01,0.99,0.98,180.51,10388.24,0.01,0.99,0.98,163.3,10548.71,0.42,BUY,DOWN
2026-03-30 10:43:42,2026-03-30 06:43:42,GG,222,0.01,0.99,0.98,180.51,10388.24,0.01,0.99,0.98,163.3,10548.71,0.41,BUY,DOWN
2026-03-30 10:43:43,2026-03-30 06:43:43,GG,223,0.01,0.99,0.98,180.56,10388.24,0.01,0.99,0.98,163.3,10553.66,0.41,BUY,DOWN
2026-03-30 10:43:45,2026-03-30 06:43:45,GG,225,0.01,0.99,0.98,180.61,10388.24,0.01,0.99,0.98,163.3,10558.61,0.41,BUY,DOWN
2026-03-30 10:43:46,2026-03-30 06:43:46,GG,226,0.01,0.99,0.98,180.61,10388.24,0.01,0.99,0.98,163.3,10558.61,0.4,SELL,DOWN
2026-03-30 10:43:48,2026-03-30 06:43:48,GG,228,0.01,0.99,0.98,180.61,10388.24,0.01,0.99,0.98,163.3,10558.61,0.43,BUY,DOWN
2026-03-30 10:43:49,2026-03-30 06:43:49,GG,229,0.01,0.99,0.98,180.61,10388.24,0.01,0.99,0.98,163.3,10558.61,0.43,SELL,DOWN
2026-03-30 10:43:51,2026-03-30 06:43:51,GG,231,0.01,0.99,0.98,171.21,10162.64,0.01,0.99,0.98,153.9,10333.01,0.45,BUY,DOWN
2026-03-30 10:43:53,2026-03-30 06:43:53,GG,233,0.01,0.99,0.98,161.21,10162.64,0.01,0.99,0.98,153.9,10143.01,0.54,BUY,DOWN
2026-03-30 10:43:54,2026-03-30 06:43:54,GG,234,0.01,0.99,0.98,172.21,11188.4,0.01,0.99,0.98,164.31,10432.01,0.54,BUY,DOWN
2026-03-30 10:43:56,2026-03-30 06:43:56,GG,236,0.01,0.99,0.98,172.21,11188.4,0.01,0.99,0.98,164.26,10432.01,0.46,SELL,DOWN
2026-03-30 10:43:57,2026-03-30 06:43:57,GG,237,0.01,0.99,0.98,172.26,11285.4,0.01,0.99,0.98,167.26,10431.96,0.45,BUY,DOWN
2026-03-30 10:43:59,2026-03-30 06:43:59,GG,239,0.01,0.99,0.98,172.26,11285.4,0.01,0.99,0.98,167.26,10431.96,0.42,BUY,DOWN
2026-03-30 10:44:00,2026-03-30 06:44:00,GG,240,0.01,0.99,0.98,164.76,11042.9,0.01,0.99,0.98,159.76,10189.46,0.42,BUY,DOWN
