timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 14:55:34,2026-03-30 10:55:34,RR,34,0.001,0.999,0.998,102.1,11074.98,0.001,0.999,0.998,10.99,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:36,2026-03-30 10:55:36,RR,36,0.001,0.999,0.998,102.1,10867.83,0.001,0.999,0.998,8.34,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:37,2026-03-30 10:55:37,RR,37,0.001,0.999,0.998,102.1,8230.47,0.001,0.999,0.998,8.24,15052.54,0.996,SELL,PENDING
2026-03-30 14:55:39,2026-03-30 10:55:39,RR,39,0.001,0.999,0.998,102.1,7810.89,0.001,0.999,0.998,7.72,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:40,2026-03-30 10:55:40,RR,40,0.001,0.999,0.998,102.1,7611.09,0.001,0.999,0.998,7.62,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:42,2026-03-30 10:55:42,RR,42,0.001,0.999,0.998,102.15,7511.19,0.001,0.999,0.998,7.52,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:44,2026-03-30 10:55:44,RR,44,0.001,0.999,0.998,102.1,7411.29,0.001,0.999,0.998,7.42,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:45,2026-03-30 10:55:45,RR,45,0.001,0.999,0.998,102.1,4605.72,0.001,0.999,0.998,4.51,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:47,2026-03-30 10:55:47,RR,47,0.001,0.999,0.998,102.1,4505.82,0.001,0.999,0.998,4.41,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:48,2026-03-30 10:55:48,RR,48,0.001,0.999,0.998,102.1,4306.02,0.001,0.999,0.998,4.31,15052.54,0.999,BUY,PENDING
2026-03-30 14:55:50,2026-03-30 10:55:50,RR,50,0.001,0.999,0.998,102.1,4206.12,0.001,0.999,0.998,4.16,15062.53,0.999,BUY,PENDING
2026-03-30 14:55:51,2026-03-30 10:55:51,RR,51,0.001,0.999,0.998,102.11,4066.26,0.001,0.999,0.998,3.97,15062.53,0.999,BUY,PENDING
2026-03-30 14:55:53,2026-03-30 10:55:53,RR,53,0.001,0.999,0.998,102.11,3815.5,0.001,0.999,0.998,3.82,15062.53,0.999,BUY,PENDING
2026-03-30 14:55:54,2026-03-30 10:55:54,RR,54,0.001,0.999,0.998,102.11,3665.65,0.001,0.999,0.998,3.67,15067.48,0.999,BUY,PENDING
