timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 12:10:02,2026-03-30 08:10:02,RR,2,0.01,0.99,0.98,162.16,3764.85,0.01,0.99,0.98,42.23,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:03,2026-03-30 08:10:03,RR,3,0.01,0.99,0.98,162.16,3585.78,0.01,0.99,0.98,40.69,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:05,2026-03-30 08:10:05,RR,5,0.01,0.99,0.98,162.16,3591.66,0.01,0.99,0.98,40.41,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:07,2026-03-30 08:10:07,RR,7,0.01,0.99,0.98,162.16,3591.66,0.01,0.99,0.98,40.41,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:08,2026-03-30 08:10:08,RR,8,0.01,0.99,0.98,162.16,3893.8,0.01,0.99,0.98,49.19,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:10,2026-03-30 08:10:10,RR,10,0.01,0.99,0.98,162.16,4077.94,0.01,0.99,0.98,54.49,10680.4,0.98,BUY,DOWN
2026-03-30 12:10:11,2026-03-30 08:10:11,RR,11,0.01,0.99,0.98,162.16,4533.1,0.01,0.99,0.98,57.99,10685.35,0.98,BUY,DOWN
2026-03-30 12:10:13,2026-03-30 08:10:13,RR,13,0.01,0.99,0.98,162.28,4600.97,0.01,0.99,0.98,58.82,10692.16,0.98,BUY,DOWN
2026-03-30 12:10:14,2026-03-30 08:10:14,RR,14,0.01,0.99,0.98,162.4,4775.98,0.01,0.99,0.98,63.11,10692.16,0.98,BUY,DOWN
2026-03-30 12:10:16,2026-03-30 08:10:16,RR,16,0.01,0.99,0.98,162.33,4381.73,0.01,0.99,0.98,56.69,10686.28,0.97,SELL,DOWN
2026-03-30 12:10:17,2026-03-30 08:10:17,RR,17,0.01,0.99,0.98,162.28,4776.33,0.01,0.99,0.98,60.51,10686.28,0.97,SELL,DOWN
2026-03-30 12:10:19,2026-03-30 08:10:19,RR,19,0.01,0.99,0.98,162.28,4564.66,0.01,0.99,0.98,58.18,10686.28,0.97,SELL,DOWN
2026-03-30 12:10:20,2026-03-30 08:10:20,RR,20,0.01,0.99,0.98,162.28,4122.43,0.01,0.99,0.98,55.05,10686.28,0.97,SELL,DOWN
2026-03-30 12:10:22,2026-03-30 08:10:22,RR,22,0.01,0.99,0.98,162.28,4437.97,0.01,0.99,0.98,42.71,10686.28,0.98,BUY,DOWN
2026-03-30 12:10:23,2026-03-30 08:10:23,RR,23,0.01,0.99,0.98,162.28,3748.47,0.01,0.99,0.98,37.91,10686.28,0.99,BUY,DOWN
2026-03-30 12:10:25,2026-03-30 08:10:25,RR,25,0.01,0.99,0.98,162.28,4199.66,0.01,0.99,0.98,41.63,10686.28,0.99,BUY,DOWN
2026-03-30 12:10:27,2026-03-30 08:10:27,RR,27,0.01,0.99,0.98,162.28,4175.82,0.01,0.99,0.98,42.18,10686.28,0.99,BUY,DOWN
2026-03-30 12:10:28,2026-03-30 08:10:28,RR,28,0.01,0.99,0.98,147.28,4408.47,0.01,0.99,0.98,44.67,10201.28,0.99,BUY,DOWN
2026-03-30 12:10:30,2026-03-30 08:10:30,RR,30,0.01,0.99,0.98,147.33,4181.63,0.01,0.99,0.98,43.47,10201.28,0.98,BUY,DOWN
2026-03-30 12:10:31,2026-03-30 08:10:31,RR,31,0.01,0.99,0.98,117.36,3245.73,0.01,0.99,0.98,32.58,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:33,2026-03-30 08:10:33,RR,33,0.01,0.99,0.98,117.31,3345.55,0.01,0.99,0.98,34.57,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:34,2026-03-30 08:10:34,RR,34,0.01,0.99,0.98,117.31,3446.53,0.01,0.99,0.98,36.65,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:36,2026-03-30 08:10:36,RR,36,0.01,0.99,0.98,117.31,3704.69,0.01,0.99,0.98,36.69,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:38,2026-03-30 08:10:38,RR,38,0.01,0.99,0.98,117.31,3616.58,0.01,0.99,0.98,36.53,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:39,2026-03-30 08:10:39,RR,39,0.01,0.99,0.98,117.31,2851.52,0.01,0.99,0.98,28.8,8712.2,0.99,BUY,DOWN
2026-03-30 12:10:41,2026-03-30 08:10:41,RR,41,0.01,0.99,0.98,117.31,2908.73,0.0,0.99,0,0,8707.25,0.99,BUY,DOWN
2026-03-30 12:10:42,2026-03-30 08:10:42,RR,42,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8712.2,0.99,SELL,DOWN
2026-03-30 12:10:44,2026-03-30 08:10:44,RR,44,0.01,0.0,0,117.36,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:45,2026-03-30 08:10:45,RR,45,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:47,2026-03-30 08:10:47,RR,47,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:48,2026-03-30 08:10:48,RR,48,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:50,2026-03-30 08:10:50,RR,50,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:52,2026-03-30 08:10:52,RR,52,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:53,2026-03-30 08:10:53,RR,53,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:55,2026-03-30 08:10:55,RR,55,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8712.2,0.99,SELL,DOWN
2026-03-30 12:10:56,2026-03-30 08:10:56,RR,56,0.01,0.0,0,117.31,0,0.0,0.99,0,0,8707.25,0.99,SELL,DOWN
2026-03-30 12:10:58,2026-03-30 08:10:58,RR,58,0.01,0.0,0,117.24,0,0.0,0.99,0,0,8701.37,0.99,SELL,DOWN
2026-03-30 12:10:59,2026-03-30 08:10:59,RR,59,0.01,0.0,0,117.19,0,0.0,0.99,0,0,8701.37,0.99,SELL,DOWN
2026-03-30 12:11:01,2026-03-30 08:11:01,RR,61,0.01,0.0,0,117.19,0,0.0,0.99,0,0,8701.37,0.99,SELL,DOWN
2026-03-30 12:11:02,2026-03-30 08:11:02,RR,62,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:04,2026-03-30 08:11:04,RR,64,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8804.32,0.99,SELL,DOWN
2026-03-30 12:11:05,2026-03-30 08:11:05,RR,65,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:07,2026-03-30 08:11:07,RR,67,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:08,2026-03-30 08:11:08,RR,68,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:10,2026-03-30 08:11:10,RR,70,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:12,2026-03-30 08:11:12,RR,72,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:13,2026-03-30 08:11:13,RR,73,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:15,2026-03-30 08:11:15,RR,75,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:16,2026-03-30 08:11:16,RR,76,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:18,2026-03-30 08:11:18,RR,78,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:19,2026-03-30 08:11:19,RR,79,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:21,2026-03-30 08:11:21,RR,81,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:22,2026-03-30 08:11:22,RR,82,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:24,2026-03-30 08:11:24,RR,84,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:25,2026-03-30 08:11:25,RR,85,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:27,2026-03-30 08:11:27,RR,87,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:29,2026-03-30 08:11:29,RR,89,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:30,2026-03-30 08:11:30,RR,90,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:32,2026-03-30 08:11:32,RR,92,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:33,2026-03-30 08:11:33,RR,93,0.01,0.0,0,119.24,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:35,2026-03-30 08:11:35,RR,95,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
2026-03-30 12:11:36,2026-03-30 08:11:36,RR,96,0.01,0.0,0,119.19,0,0.0,0.99,0,0,8799.37,0.99,SELL,DOWN
