timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 04:41:03,GG,63,0.01,0.99,147.92,3908.33,0.07,0.01,0.99,93.76,7581.6,0.94,UP
2026-04-01 04:41:04,GG,64,0.01,0.99,166.17,3908.33,0.07,0.01,0.99,93.76,7708.46,0.94,UP
2026-04-01 04:41:06,GG,66,0.01,0.99,166.17,3908.33,0.07,0.01,0.99,93.76,7739.46,0.94,UP
2026-04-01 04:41:07,GG,67,0.01,0.99,163.34,3908.33,0.07,0.01,0.99,93.76,7828.24,0.94,UP
2026-04-01 04:41:09,GG,69,0.01,0.99,170.62,3908.33,0.07,0.01,0.99,93.76,8462.01,0.94,UP
2026-04-01 04:41:10,GG,70,0.01,0.99,174.17,3908.33,0.07,0.01,0.99,93.76,8273.27,0.94,UP
2026-04-01 04:41:12,GG,72,0.01,0.99,161.8,3908.33,0.07,0.01,0.99,93.76,8328.83,0.95,UP
2026-04-01 04:41:14,GG,74,0.01,0.99,147.85,3908.33,0.06,0.01,0.99,93.76,8010.99,0.95,UP
2026-04-01 04:41:15,GG,75,0.01,0.99,148.58,3908.33,0.06,0.01,0.99,93.76,7990.11,0.95,UP
2026-04-01 04:41:17,GG,77,0.01,0.99,147.89,3908.33,0.06,0.01,0.99,93.76,7863.81,0.95,UP
2026-04-01 04:41:18,GG,78,0.01,0.99,147.89,3908.33,0.06,0.01,0.99,93.76,8247.81,0.95,UP
2026-04-01 04:41:20,GG,80,0.01,0.99,134.41,3908.33,0.06,0.01,0.99,93.76,7077.12,0.96,UP
2026-04-01 04:41:21,GG,81,0.01,0.99,127.2,3908.33,0.05,0.01,0.99,93.76,7454.69,0.96,UP
2026-04-01 04:41:23,GG,83,0.01,0.99,122.38,3908.33,0.05,0.01,0.99,93.76,7326.86,0.96,UP
2026-04-01 04:41:24,GG,84,0.01,0.99,110.9,3908.33,0.05,0.01,0.99,93.76,7037.84,0.96,UP
2026-04-01 04:41:26,GG,86,0.01,0.99,120.36,3903.53,0.05,0.01,0.99,93.36,7007.45,0.96,UP
2026-04-01 04:41:28,GG,88,0.01,0.99,107.51,3898.73,0.04,0.01,0.99,93.36,6957.59,0.97,UP
2026-04-01 04:41:29,GG,89,0.01,0.99,108.38,3898.73,0.04,0.01,0.99,93.36,7149.58,0.96,UP
2026-04-01 04:41:31,GG,91,0.01,0.99,107.34,3898.73,0.04,0.01,0.99,93.36,7116.14,0.97,UP
2026-04-01 04:41:32,GG,92,0.01,0.99,122.0,3898.73,0.04,0.01,0.99,93.36,7891.36,0.96,UP
2026-04-01 04:41:34,GG,94,0.01,0.99,120.8,3898.73,0.04,0.01,0.99,93.36,7850.75,0.97,UP
2026-04-01 04:41:35,GG,95,0.01,0.99,120.74,3898.73,0.04,0.01,0.99,93.36,7850.75,0.97,UP
2026-04-01 04:41:37,GG,97,0.01,0.99,129.23,3898.73,0.04,0.01,0.99,93.36,8792.25,0.97,UP
2026-04-01 04:41:38,GG,98,0.01,0.99,129.53,3898.73,0.04,0.01,0.99,93.36,8803.89,0.96,UP
2026-04-01 04:41:40,GG,100,0.01,0.99,114.38,3889.03,0.04,0.01,0.99,93.06,8313.89,0.97,UP
2026-04-01 04:41:41,GG,101,0.01,0.99,119.82,3889.03,0.04,0.01,0.99,93.06,8553.51,0.97,UP
2026-04-01 04:41:43,GG,103,0.01,0.99,132.6,3889.03,0.04,0.01,0.99,93.06,8884.24,0.96,UP
2026-04-01 04:41:45,GG,105,0.01,0.99,142.15,3889.03,0.05,0.01,0.99,93.06,9049.87,0.96,UP
2026-04-01 04:41:46,GG,106,0.01,0.99,138.44,3889.03,0.05,0.01,0.99,93.06,8846.28,0.95,UP
2026-04-01 04:41:48,GG,108,0.01,0.99,155.88,3889.03,0.06,0.01,0.99,93.06,9142.97,0.95,UP
2026-04-01 04:41:49,GG,109,0.01,0.99,162.12,3889.03,0.06,0.01,0.99,93.06,9463.68,0.95,UP
2026-04-01 04:41:51,GG,111,0.01,0.99,151.87,3889.03,0.05,0.01,0.99,93.06,9033.32,0.95,UP
2026-04-01 04:41:52,GG,112,0.01,0.99,158.89,3889.03,0.05,0.01,0.99,93.06,9399.73,0.95,UP
2026-04-01 04:41:54,GG,114,0.01,0.99,153.35,3889.03,0.07,0.01,0.99,93.06,9325.69,0.93,UP
2026-04-01 04:41:55,GG,115,0.01,0.99,165.88,3889.03,0.08,0.01,0.99,93.06,9396.18,0.93,UP
2026-04-01 04:41:57,GG,117,0.01,0.99,169.92,3889.03,0.08,0.01,0.99,93.06,9486.11,0.93,UP
2026-04-01 04:41:59,GG,119,0.01,0.99,142.9,3889.03,0.09,0.01,0.99,93.06,8896.38,0.92,UP
2026-04-01 04:42:00,GG,120,0.01,0.99,146.16,3889.03,0.09,0.01,0.99,93.06,8988.32,0.91,UP
2026-04-01 04:42:02,GG,122,0.01,0.99,161.66,3889.03,0.09,0.01,0.99,93.06,9421.37,0.92,UP
2026-04-01 04:42:03,GG,123,0.01,0.99,172.16,3889.03,0.09,0.01,0.99,93.06,9629.02,0.92,UP
2026-04-01 04:42:05,GG,125,0.01,0.99,170.16,3889.03,0.09,0.01,0.99,93.06,9630.32,0.92,UP
2026-04-01 04:42:06,GG,126,0.01,0.99,170.27,3889.03,0.09,0.01,0.99,93.06,9635.71,0.92,UP
2026-04-01 04:42:08,GG,128,0.01,0.99,170.22,3889.03,0.09,0.01,0.99,93.06,9621.99,0.91,UP
2026-04-01 04:42:09,GG,129,0.01,0.99,169.94,3889.03,0.09,0.01,0.99,93.06,9621.99,0.92,UP
2026-04-01 04:42:11,GG,131,0.01,0.99,169.94,3889.03,0.09,0.01,0.99,93.06,9621.99,0.92,UP
2026-04-01 04:42:12,GG,132,0.01,0.99,167.99,3889.03,0.09,0.01,0.99,93.06,9387.34,0.92,UP
2026-04-01 04:42:14,GG,134,0.01,0.99,165.04,3889.03,0.09,0.01,0.99,93.06,9188.94,0.92,UP
2026-04-01 04:42:16,GG,136,0.01,0.99,160.83,3893.98,0.09,0.01,0.99,93.06,9233.1,0.92,UP
2026-04-01 04:42:17,GG,137,0.01,0.99,176.14,3889.03,0.09,0.01,0.99,93.06,9725.24,0.92,UP
2026-04-01 04:42:19,GG,139,0.01,0.99,174.69,3889.03,0.09,0.01,0.99,93.06,9725.24,0.92,UP
2026-04-01 04:42:20,GG,140,0.01,0.99,179.94,3889.03,0.09,0.01,0.99,93.06,9725.24,0.92,UP
2026-04-01 04:42:22,GG,142,0.01,0.99,172.09,3889.03,0.09,0.01,0.99,93.06,9655.84,0.92,UP
2026-04-01 04:42:23,GG,143,0.01,0.99,170.94,3889.03,0.09,0.01,0.99,93.06,9631.99,0.92,UP
2026-04-01 04:42:25,GG,145,0.01,0.99,170.89,3889.03,0.09,0.01,0.99,93.06,9627.04,0.92,UP
2026-04-01 04:42:26,GG,146,0.01,0.99,170.66,3889.03,0.09,0.01,0.99,93.06,9648.27,0.92,UP
2026-04-01 04:42:28,GG,148,0.01,0.99,169.49,3889.03,0.09,0.01,0.99,93.06,9628.44,0.92,UP
2026-04-01 04:42:30,GG,150,0.01,0.99,166.04,3889.03,0.09,0.01,0.99,93.06,9376.84,0.92,UP
2026-04-01 04:42:31,GG,151,0.01,0.99,154.29,3864.78,0.15,0.01,0.99,92.31,9284.64,0.86,UP
2026-04-01 04:42:33,GG,153,0.01,0.99,174.44,3864.78,0.18,0.01,0.99,92.31,9398.26,0.83,UP
2026-04-01 04:42:34,GG,154,0.01,0.99,157.25,3864.78,0.2,0.01,0.99,92.31,9068.43,0.8,UP
2026-04-01 04:42:36,GG,156,0.01,0.99,158.9,3864.78,0.21,0.01,0.99,92.31,9097.03,0.79,UP
2026-04-01 04:42:37,GG,157,0.01,0.99,159.0,3864.78,0.21,0.01,0.99,92.31,9105.93,0.79,UP
2026-04-01 04:42:39,GG,159,0.01,0.99,161.1,3864.78,0.21,0.01,0.99,92.31,9105.83,0.76,UP
2026-04-01 04:42:40,GG,160,0.01,0.99,161.3,3864.78,0.26,0.01,0.99,92.31,9105.53,0.75,UP
2026-04-01 04:42:42,GG,162,0.01,0.99,162.1,3864.78,0.27,0.01,0.99,92.31,9124.53,0.75,UP
2026-04-01 04:42:44,GG,164,0.01,0.99,158.85,3864.78,0.28,0.01,0.99,92.31,9032.85,0.73,UP
2026-04-01 04:42:45,GG,165,0.01,0.99,159.15,3864.78,0.28,0.01,0.99,92.31,8248.85,0.72,UP
2026-04-01 04:42:47,GG,167,0.01,0.99,143.55,3864.78,0.31,0.01,0.99,92.31,9024.45,0.7,UP
2026-04-01 04:42:48,GG,168,0.01,0.99,167.45,3864.78,0.3,0.01,0.99,92.31,9019.55,0.7,UP
2026-04-01 04:42:50,GG,170,0.01,0.99,168.45,3959.78,0.32,0.01,0.99,97.31,8998.55,0.7,UP
2026-04-01 04:42:51,GG,171,0.01,0.99,168.95,3959.78,0.32,0.01,0.99,97.31,9008.05,0.7,UP
2026-04-01 04:42:53,GG,173,0.01,0.99,167.95,3959.78,0.34,0.01,0.99,97.31,8989.05,0.65,UP
2026-04-01 04:42:54,GG,174,0.01,0.99,167.0,4054.78,0.35,0.01,0.99,102.31,8842.14,0.66,UP
2026-04-01 04:42:56,GG,176,0.01,0.99,167.05,4054.78,0.35,0.01,0.99,102.31,8847.09,0.66,UP
2026-04-01 04:42:58,GG,178,0.01,0.99,167.05,4054.78,0.35,0.01,0.99,102.31,8847.09,0.66,UP
2026-04-01 04:42:59,GG,179,0.01,0.99,168.85,4803.26,0.36,0.01,0.99,141.83,8885.29,0.65,UP
2026-04-01 04:43:01,GG,181,0.01,0.99,168.55,4803.26,0.37,0.01,0.99,141.83,8879.59,0.64,UP
2026-04-01 04:43:02,GG,182,0.01,0.99,177.49,4781.06,0.47,0.01,0.99,124.03,8281.01,0.51,UP
2026-04-01 04:43:04,GG,184,0.01,0.99,156.51,4005.06,0.55,0.01,0.99,115.03,7301.84,0.44,UP
2026-04-01 04:43:05,GG,185,0.01,0.99,167.16,4791.06,0.57,0.01,0.99,114.03,7369.0,0.43,UP
2026-04-01 04:43:07,GG,187,0.01,0.99,151.96,5271.16,0.58,0.01,0.99,128.93,6854.25,0.41,UP
2026-04-01 04:43:08,GG,188,0.01,0.99,164.89,4781.26,0.58,0.01,0.99,113.83,7129.07,0.42,UP
2026-04-01 04:43:10,GG,190,0.01,0.99,164.89,4781.26,0.6,0.01,0.99,113.83,7129.07,0.41,UP
2026-04-01 04:43:12,GG,192,0.01,0.99,164.89,4781.26,0.6,0.01,0.99,105.83,7137.07,0.4,UP
2026-04-01 04:43:13,GG,193,0.01,0.99,156.89,4789.26,0.61,0.01,0.99,105.83,7137.07,0.4,UP
2026-04-01 04:43:15,GG,195,0.01,0.99,156.89,4789.26,0.61,0.01,0.99,105.83,7137.07,0.39,UP
2026-04-01 04:43:16,GG,196,0.01,0.99,156.89,4789.26,0.63,0.01,0.99,105.83,7137.07,0.38,UP
2026-04-01 04:43:18,GG,198,0.01,0.99,156.89,4789.26,0.63,0.01,0.99,105.83,7137.07,0.36,UP
2026-04-01 04:43:19,GG,199,0.01,0.99,156.78,4789.26,0.64,0.01,0.99,105.83,7126.18,0.35,UP
2026-04-01 04:43:21,GG,201,0.01,0.99,156.78,4789.26,0.66,0.01,0.99,105.83,7126.18,0.36,UP
2026-04-01 04:43:22,GG,202,0.01,0.99,156.78,4789.26,0.65,0.01,0.99,97.83,7126.18,0.36,UP
2026-04-01 04:43:24,GG,204,0.01,0.99,155.17,3997.26,0.66,0.01,0.99,97.83,6966.27,0.35,UP
2026-04-01 04:43:26,GG,206,0.01,0.99,155.17,3997.26,0.65,0.01,0.99,97.83,6966.27,0.35,UP
2026-04-01 04:43:27,GG,207,0.01,0.99,155.17,3997.26,0.68,0.01,0.99,97.83,6966.27,0.35,UP
2026-04-01 04:43:29,GG,209,0.01,0.99,155.17,3997.26,0.67,0.01,0.99,97.83,6966.27,0.34,UP
2026-04-01 04:43:30,GG,210,0.01,0.99,154.97,3987.46,0.66,0.01,0.99,97.63,6956.47,0.33,UP
2026-04-01 04:43:32,GG,212,0.01,0.99,154.97,3987.46,0.66,0.01,0.99,97.63,6956.47,0.35,UP
2026-04-01 04:43:34,GG,214,0.01,0.99,154.97,3968.76,0.68,0.01,0.99,97.05,6956.47,0.33,UP
2026-04-01 04:43:35,GG,215,0.01,0.99,139.97,4453.76,0.69,0.01,0.99,112.05,6471.47,0.32,UP
2026-04-01 04:43:37,GG,217,0.01,0.99,134.97,4368.27,0.69,0.01,0.99,110.32,6376.47,0.32,UP
2026-04-01 04:43:38,GG,218,0.01,0.99,134.97,4489.82,0.68,0.01,0.99,111.77,6376.47,0.32,UP
2026-04-01 04:43:40,GG,220,0.01,0.99,134.97,4489.82,0.69,0.01,0.99,111.77,6376.47,0.32,UP
2026-04-01 04:43:41,GG,221,0.01,0.99,119.97,4489.82,0.61,0.01,0.99,111.77,6411.47,0.4,UP
2026-04-01 04:43:43,GG,223,0.01,0.99,119.97,4489.82,0.57,0.01,0.99,111.32,6411.47,0.43,UP
2026-04-01 04:43:44,GG,224,0.01,0.99,124.97,4488.22,0.59,0.01,0.99,113.37,6506.47,0.43,UP
2026-04-01 04:43:46,GG,226,0.01,0.99,124.97,4488.22,0.59,0.01,0.99,113.37,6506.47,0.43,UP
2026-04-01 04:43:47,GG,227,0.01,0.99,124.97,4488.22,0.59,0.01,0.99,113.37,6506.47,0.45,UP
2026-04-01 04:43:49,GG,229,0.01,0.99,124.97,4493.12,0.59,0.01,0.99,113.47,6506.47,0.49,UP
2026-04-01 04:43:51,GG,231,0.01,0.99,124.97,4272.42,0.51,0.01,0.99,104.17,6506.47,0.5,UP
2026-04-01 04:43:52,GG,232,0.01,0.99,116.97,4272.42,0.49,0.01,0.99,104.17,6514.47,0.5,UP
2026-04-01 04:43:54,GG,234,0.01,0.99,131.97,3787.42,0.51,0.01,0.99,89.17,6999.47,0.5,UP
2026-04-01 04:43:55,GG,235,0.01,0.99,131.97,3787.42,0.52,0.01,0.99,89.17,6999.47,0.49,UP
2026-04-01 04:43:57,GG,237,0.01,0.99,131.97,3787.42,0.52,0.01,0.99,89.17,6999.47,0.49,UP
2026-04-01 04:43:58,GG,238,0.01,0.99,131.97,3787.42,0.52,0.01,0.99,89.17,6999.47,0.48,UP
2026-04-01 04:44:00,GG,240,0.01,0.99,131.97,3059.92,0.52,0.01,0.99,66.56,6999.47,0.48,UP
