timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 06:40:02,RR,2,0.01,0.99,119.68,4939.74,0.8,0.01,0.99,123.53,4676.02,0.21,PENDING
2026-04-01 06:40:04,RR,4,0.01,0.99,119.68,4939.74,0.8,0.01,0.99,123.53,4676.02,0.21,PENDING
2026-04-01 06:40:05,RR,5,0.01,0.99,119.68,4939.74,0.79,0.01,0.99,123.53,4676.02,0.21,PENDING
2026-04-01 06:40:07,RR,7,0.01,0.99,119.68,4939.74,0.8,0.01,0.99,123.53,4676.02,0.21,PENDING
2026-04-01 06:40:08,RR,8,0.01,0.99,119.68,4944.69,0.8,0.01,0.99,123.53,4676.02,0.21,PENDING
2026-04-01 06:40:10,RR,10,0.01,0.99,119.68,4938.74,0.79,0.01,0.99,124.53,4676.02,0.21,PENDING
2026-04-01 06:40:12,RR,12,0.01,0.99,119.68,4938.74,0.77,0.01,0.99,124.53,4676.02,0.24,PENDING
2026-04-01 06:40:13,RR,13,0.01,0.99,119.68,4938.74,0.75,0.01,0.99,124.53,4676.02,0.26,PENDING
2026-04-01 06:40:15,RR,15,0.01,0.99,119.68,4937.74,0.75,0.01,0.99,125.53,4676.02,0.26,PENDING
2026-04-01 06:40:16,RR,16,0.01,0.99,119.68,4937.74,0.75,0.01,0.99,125.53,4676.02,0.26,PENDING
2026-04-01 06:40:18,RR,18,0.01,0.99,119.68,4937.74,0.72,0.01,0.99,125.03,4676.02,0.29,PENDING
2026-04-01 06:40:19,RR,19,0.01,0.99,118.68,4913.24,0.72,0.01,0.99,125.03,4602.02,0.3,PENDING
2026-04-01 06:40:21,RR,21,0.01,0.99,118.68,4913.24,0.67,0.01,0.99,125.03,4602.02,0.37,PENDING
2026-04-01 06:40:23,RR,23,0.01,0.99,118.68,4913.24,0.62,0.01,0.99,125.03,4602.02,0.39,PENDING
2026-04-01 06:40:24,RR,24,0.01,0.99,128.68,4909.24,0.62,0.01,0.99,129.03,4792.02,0.39,PENDING
2026-04-01 06:40:26,RR,26,0.01,0.99,128.68,4909.24,0.59,0.01,0.99,129.03,4792.02,0.41,PENDING
2026-04-01 06:40:27,RR,27,0.01,0.99,128.68,4914.19,0.6,0.01,0.99,129.13,4792.02,0.41,PENDING
2026-04-01 06:40:29,RR,29,0.01,0.99,128.68,4919.14,0.68,0.01,0.99,129.13,4792.02,0.34,PENDING
2026-04-01 06:40:30,RR,30,0.01,0.99,128.68,4913.15,0.65,0.01,0.99,118.83,4469.01,0.35,PENDING
2026-04-01 06:40:32,RR,32,0.01,0.99,118.69,4540.64,0.65,0.01,0.99,118.26,4469.01,0.37,PENDING
2026-04-01 06:40:33,RR,33,0.01,0.99,118.69,4534.51,0.65,0.01,0.99,118.26,4469.01,0.35,PENDING
