timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 11:10:45,GG,45,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:46,GG,46,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:47,GG,47,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:49,GG,49,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:50,GG,50,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:51,GG,51,0.999,10167.68,0.999,11252.68,PENDING
2026-03-31 11:10:52,GG,52,0.0,0.0,0.999,21232.73,PENDING
2026-03-31 11:10:58,GG,58,0.999,10167.68,0.999,21232.73,PENDING
2026-03-31 11:10:59,GG,59,0.999,10167.68,0.999,21232.73,PENDING
2026-03-31 11:11:00,GG,60,0.999,10167.68,0.999,21888.82,PENDING
2026-03-31 11:11:01,GG,61,0.999,10790.39,0.999,23554.38,PENDING
2026-03-31 11:11:03,GG,63,0.999,10790.39,0.999,23448.06,PENDING
2026-03-31 11:11:04,GG,64,0.999,10790.39,0.999,23402.25,PENDING
2026-03-31 11:11:05,GG,65,0.999,10800.38,0.999,21899.47,PENDING
2026-03-31 11:11:06,GG,66,0.999,10800.38,0.999,23409.54,PENDING
2026-03-31 11:11:08,GG,68,0.999,10800.38,0.999,24085.46,PENDING
2026-03-31 11:11:09,GG,69,0.999,10800.38,0.999,24091.43,PENDING
2026-03-31 11:11:10,GG,70,0.999,10800.38,0.999,23305.61,PENDING
2026-03-31 11:11:12,GG,72,0.999,9810.38,0.999,23746.89,PENDING
2026-03-31 11:11:13,GG,73,0.999,9810.38,0.999,12804.27,PENDING
2026-03-31 11:11:14,GG,74,0.999,9810.38,0.999,12802.96,PENDING
2026-03-31 11:11:15,GG,75,0.999,9810.38,0.999,12801.96,PENDING
2026-03-31 11:11:17,GG,77,0.999,9820.37,0.999,12811.95,PENDING
2026-03-31 11:11:18,GG,78,0.999,9820.37,0.999,15618.49,PENDING
2026-03-31 11:11:19,GG,79,0.999,9820.37,0.999,15586.55,PENDING
2026-03-31 11:11:20,GG,80,0.999,9820.37,0.999,15586.55,PENDING
2026-03-31 11:11:22,GG,82,0.999,9820.37,0.999,15561.92,PENDING
2026-03-31 11:11:23,GG,83,0.999,9820.37,0.999,13364.12,PENDING
2026-03-31 11:11:24,GG,84,0.999,9820.37,0.999,11704.77,PENDING
2026-03-31 11:11:25,GG,85,0.999,9325.37,0.999,11654.87,PENDING
2026-03-31 11:11:27,GG,87,0.999,9325.37,0.999,11654.87,PENDING
2026-03-31 11:11:28,GG,88,0.999,9325.37,0.999,8608.8,PENDING
2026-03-31 11:11:29,GG,89,0.999,8702.66,0.999,8608.8,PENDING
2026-03-31 11:11:31,GG,91,0.999,8702.66,0.999,8608.8,PENDING
2026-03-31 11:11:32,GG,92,0.999,8702.66,0.999,8608.8,PENDING
2026-03-31 11:11:33,GG,93,0.999,8702.66,0.999,8583.83,PENDING
2026-03-31 11:11:34,GG,94,0.999,8702.66,0.999,8608.8,PENDING
2026-03-31 11:11:36,GG,96,0.999,8702.66,0.999,8608.8,PENDING
2026-03-31 11:11:37,GG,97,0.999,8702.66,0.999,8576.83,PENDING
2026-03-31 11:11:38,GG,98,0.999,8702.66,0.999,10760.07,PENDING
2026-03-31 11:11:39,GG,99,0.999,8702.66,0.999,10760.07,PENDING
2026-03-31 11:11:41,GG,101,0.999,8712.65,0.999,11109.72,PENDING
2026-03-31 11:11:42,GG,102,0.999,8712.65,0.999,11103.72,PENDING
2026-03-31 11:11:43,GG,103,0.999,8712.65,0.999,8905.92,PENDING
2026-03-31 11:11:44,GG,104,0.999,8712.65,0.999,8905.92,PENDING
2026-03-31 11:11:46,GG,106,0.999,8712.65,0.999,8905.92,PENDING
2026-03-31 11:11:47,GG,107,0.999,8712.65,0.999,11423.4,PENDING
2026-03-31 11:11:48,GG,108,0.999,8712.65,0.999,11415.21,PENDING
2026-03-31 11:11:49,GG,109,0.999,8712.65,0.999,11395.67,PENDING
2026-03-31 11:11:51,GG,111,0.999,8712.65,0.999,11390.67,PENDING
2026-03-31 11:11:52,GG,112,0.999,8712.65,0.999,11390.67,PENDING
2026-03-31 11:11:53,GG,113,0.999,8712.65,0.999,11070.99,PENDING
2026-03-31 11:11:55,GG,115,0.999,8712.65,0.999,11070.99,PENDING
2026-03-31 11:11:56,GG,116,0.999,8717.6,0.999,11069.98,PENDING
2026-03-31 11:11:57,GG,117,0.999,8712.65,0.999,11038.01,PENDING
2026-03-31 11:11:58,GG,118,0.999,8712.65,0.999,11038.01,PENDING
2026-03-31 11:12:00,GG,120,0.999,9335.36,0.999,8500.55,PENDING
2026-03-31 11:12:01,GG,121,0.999,9335.36,0.999,8500.55,PENDING
2026-03-31 11:12:02,GG,122,0.999,9335.36,0.999,8500.55,PENDING
2026-03-31 11:12:03,GG,123,0.999,9335.36,0.999,8495.56,PENDING
2026-03-31 11:12:05,GG,125,0.999,9335.36,0.999,8495.56,PENDING
2026-03-31 11:12:06,GG,126,0.999,9335.36,0.999,8495.56,PENDING
2026-03-31 11:12:07,GG,127,0.999,9335.36,0.999,8495.56,PENDING
2026-03-31 11:12:08,GG,128,0.999,9335.36,0.999,8495.56,PENDING
2026-03-31 11:12:10,GG,130,0.999,9335.36,0.999,8470.58,PENDING
2026-03-31 11:12:11,GG,131,0.999,9335.36,0.999,8470.58,PENDING
2026-03-31 11:12:12,GG,132,0.999,9335.36,0.999,8470.58,PENDING
2026-03-31 11:12:14,GG,134,0.999,9335.36,0.999,8441.69,PENDING
2026-03-31 11:12:15,GG,135,0.999,9335.36,0.999,7873.2,PENDING
2026-03-31 11:12:16,GG,136,0.999,9335.36,0.999,7809.26,PENDING
2026-03-31 11:12:17,GG,137,0.999,9335.36,0.999,8308.76,PENDING
2026-03-31 11:12:19,GG,139,0.999,9335.36,0.999,8308.76,PENDING
2026-03-31 11:12:20,GG,140,0.999,9335.36,0.999,8308.76,PENDING
2026-03-31 11:12:21,GG,141,0.999,9335.36,0.999,8308.76,PENDING
2026-03-31 11:12:22,GG,142,0.999,9335.36,0.999,8308.76,PENDING
2026-03-31 11:12:24,GG,144,0.999,9335.36,0.999,8333.74,PENDING
2026-03-31 11:12:25,GG,145,0.999,9335.36,0.999,7334.74,PENDING
2026-03-31 11:12:26,GG,146,0.999,8712.65,0.999,7834.24,PENDING
2026-03-31 11:12:27,GG,147,0.999,9212.15,0.999,7778.29,PENDING
2026-03-31 11:12:29,GG,149,0.999,9212.15,0.999,7778.29,PENDING
2026-03-31 11:12:30,GG,150,0.999,9212.15,0.999,7578.29,PENDING
2026-03-31 11:12:31,GG,151,0.999,9202.3,0.999,7578.29,PENDING
2026-03-31 11:12:32,GG,152,0.999,9202.3,0.999,7578.29,PENDING
2026-03-31 11:12:34,GG,154,0.999,9202.3,0.999,7114.69,PENDING
2026-03-31 11:12:35,GG,155,0.999,9202.3,0.999,7114.69,PENDING
2026-03-31 11:12:36,GG,156,0.999,9202.3,0.999,7114.69,PENDING
2026-03-31 11:12:38,GG,158,0.999,9202.3,0.999,6995.75,PENDING
2026-03-31 11:12:39,GG,159,0.999,9202.3,0.999,6995.75,PENDING
2026-03-31 11:12:40,GG,160,0.999,9202.3,0.999,6995.75,PENDING
2026-03-31 11:12:41,GG,161,0.999,9202.3,0.999,4262.73,PENDING
2026-03-31 11:12:43,GG,163,0.999,9202.3,0.999,4262.73,PENDING
2026-03-31 11:12:44,GG,164,0.999,9202.3,0.999,4262.73,PENDING
2026-03-31 11:12:45,GG,165,0.999,9202.3,0.999,4233.76,PENDING
2026-03-31 11:12:46,GG,166,0.999,9202.3,0.999,4213.76,PENDING
2026-03-31 11:12:48,GG,168,0.999,9202.3,0.999,4213.76,PENDING
2026-03-31 11:12:49,GG,169,0.999,9202.3,0.999,4213.76,PENDING
2026-03-31 11:12:50,GG,170,0.999,9202.3,0.999,4213.76,PENDING
2026-03-31 11:12:51,GG,171,0.999,9202.3,0.999,2215.76,PENDING
2026-03-31 11:12:53,GG,173,0.999,8702.8,0.999,2215.76,PENDING
2026-03-31 11:12:54,GG,174,0.999,8702.8,0.999,2215.76,PENDING
2026-03-31 11:12:55,GG,175,0.999,8702.8,0.999,2183.79,PENDING
2026-03-31 11:12:57,GG,177,0.999,9325.51,0.999,3182.79,PENDING
2026-03-31 11:12:58,GG,178,0.999,9325.51,0.999,3182.79,PENDING
2026-03-31 11:12:59,GG,179,0.999,9330.46,0.999,1184.79,PENDING
2026-03-31 11:13:00,GG,180,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:02,GG,182,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:03,GG,183,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:04,GG,184,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:05,GG,185,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:07,GG,187,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:08,GG,188,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:09,GG,189,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:10,GG,190,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:12,GG,192,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:13,GG,193,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:14,GG,194,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:15,GG,195,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:17,GG,197,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:18,GG,198,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:19,GG,199,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:21,GG,201,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:22,GG,202,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:23,GG,203,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:24,GG,204,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:26,GG,206,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:27,GG,207,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:28,GG,208,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:29,GG,209,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:31,GG,211,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:32,GG,212,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:33,GG,213,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:34,GG,214,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:36,GG,216,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:37,GG,217,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:38,GG,218,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:39,GG,219,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:41,GG,221,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:42,GG,222,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:43,GG,223,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:45,GG,225,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:46,GG,226,0.999,8707.75,0.0,0,PENDING
2026-03-31 11:13:47,GG,227,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:48,GG,228,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:50,GG,230,0.999,9325.51,0.0,0,PENDING
2026-03-31 11:13:51,GG,231,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:52,GG,232,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:53,GG,233,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:55,GG,235,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:56,GG,236,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:57,GG,237,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:13:58,GG,238,0.999,8702.8,0.0,0,PENDING
2026-03-31 11:14:00,GG,240,0.999,8505.8,0.0,0,PENDING
