timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 13:25:40,2026-03-30 09:25:40,RR,40,0.01,0.99,0.98,174.15,6304.64,0.01,0.99,0.98,125.29,11256.72,0.53,BUY,PENDING
2026-03-30 13:25:42,2026-03-30 09:25:42,RR,42,0.01,0.99,0.98,175.65,6305.64,0.01,0.99,0.98,125.29,11256.72,0.5,BUY,PENDING
2026-03-30 13:25:44,2026-03-30 09:25:44,RR,44,0.01,0.99,0.98,173.15,6305.64,0.01,0.99,0.98,125.29,11058.72,0.53,BUY,PENDING
2026-03-30 13:25:45,2026-03-30 09:25:45,RR,45,0.01,0.99,0.98,175.15,6305.64,0.01,0.99,0.98,125.29,11058.72,0.52,BUY,PENDING
2026-03-30 13:25:47,2026-03-30 09:25:47,RR,47,0.01,0.99,0.98,145.15,6305.64,0.01,0.99,0.98,125.29,10286.72,0.58,BUY,PENDING
2026-03-30 13:25:48,2026-03-30 09:25:48,RR,48,0.01,0.99,0.98,173.15,6295.84,0.01,0.99,0.98,125.09,11058.72,0.54,BUY,PENDING
2026-03-30 13:25:50,2026-03-30 09:25:50,RR,50,0.01,0.99,0.98,155.15,6314.84,0.01,0.99,0.98,126.09,10286.72,0.54,BUY,PENDING
2026-03-30 13:25:51,2026-03-30 09:25:51,RR,51,0.01,0.99,0.98,145.15,6314.84,0.01,0.99,0.98,126.09,10286.72,0.58,BUY,PENDING
2026-03-30 13:25:53,2026-03-30 09:25:53,RR,53,0.01,0.99,0.98,163.15,6314.84,0.01,0.99,0.98,126.09,10668.72,0.54,BUY,PENDING
2026-03-30 13:25:54,2026-03-30 09:25:54,RR,54,0.01,0.99,0.98,159.15,6319.74,0.01,0.99,0.98,126.19,10672.72,0.54,SELL,PENDING
2026-03-30 13:25:56,2026-03-30 09:25:56,RR,56,0.01,0.99,0.98,159.2,6324.64,0.01,0.99,0.98,126.29,10482.72,0.55,BUY,PENDING
2026-03-30 13:25:57,2026-03-30 09:25:57,RR,57,0.01,0.99,0.98,145.15,6324.64,0.01,0.99,0.98,126.29,10286.72,0.55,SELL,PENDING
2026-03-30 13:25:59,2026-03-30 09:25:59,RR,59,0.01,0.99,0.98,145.15,6324.64,0.01,0.99,0.98,126.29,10286.72,0.58,BUY,PENDING
2026-03-30 13:26:00,2026-03-30 09:26:00,RR,60,0.01,0.99,0.98,145.15,6319.74,0.01,0.99,0.98,126.09,10286.72,0.64,BUY,PENDING
2026-03-30 13:26:02,2026-03-30 09:26:02,RR,62,0.01,0.99,0.98,135.15,6323.79,0.01,0.99,0.98,122.14,10292.72,0.63,BUY,PENDING
2026-03-30 13:26:03,2026-03-30 09:26:03,RR,63,0.01,0.99,0.98,139.15,6318.84,0.01,0.99,0.98,122.09,10292.72,0.62,SELL,PENDING
2026-03-30 13:26:05,2026-03-30 09:26:05,RR,65,0.01,0.99,0.98,135.15,6266.59,0.01,0.99,0.98,119.34,10101.67,0.67,BUY,PENDING
2026-03-30 13:26:07,2026-03-30 09:26:07,RR,67,0.01,0.99,0.98,135.15,6256.69,0.01,0.99,0.98,119.24,10096.72,0.69,BUY,PENDING
2026-03-30 13:26:08,2026-03-30 09:26:08,RR,68,0.01,0.99,0.98,135.15,6252.74,0.01,0.99,0.98,118.19,10096.72,0.72,BUY,PENDING
2026-03-30 13:26:10,2026-03-30 09:26:10,RR,70,0.01,0.99,0.98,135.15,6253.74,0.01,0.99,0.98,117.19,10096.72,0.72,BUY,PENDING
2026-03-30 13:26:11,2026-03-30 09:26:11,RR,71,0.01,0.99,0.98,135.2,6253.74,0.01,0.99,0.98,117.19,10096.72,0.73,BUY,PENDING
2026-03-30 13:26:13,2026-03-30 09:26:13,RR,73,0.01,0.99,0.98,135.15,6253.74,0.01,0.99,0.98,117.19,10096.72,0.73,BUY,PENDING
2026-03-30 13:26:14,2026-03-30 09:26:14,RR,74,0.01,0.99,0.98,135.15,6253.74,0.01,0.99,0.98,117.19,10096.72,0.74,BUY,PENDING
2026-03-30 13:26:16,2026-03-30 09:26:16,RR,76,0.01,0.99,0.98,135.15,6253.74,0.01,0.99,0.98,117.19,10096.72,0.7,BUY,PENDING
2026-03-30 13:26:17,2026-03-30 09:26:17,RR,77,0.01,0.99,0.98,141.15,6253.74,0.01,0.99,0.98,117.19,10290.72,0.7,BUY,PENDING
2026-03-30 13:26:19,2026-03-30 09:26:19,RR,79,0.01,0.99,0.98,135.15,6253.74,0.01,0.99,0.98,117.19,10096.72,0.7,BUY,PENDING
2026-03-30 13:26:20,2026-03-30 09:26:20,RR,80,0.01,0.99,0.98,139.15,6154.73,0.01,0.99,0.98,116.19,10292.72,0.67,SELL,PENDING
2026-03-30 13:26:22,2026-03-30 09:26:22,RR,82,0.01,0.99,0.98,135.15,7221.73,0.01,0.99,0.98,116.19,10096.72,0.68,BUY,PENDING
2026-03-30 13:26:24,2026-03-30 09:26:24,RR,84,0.01,0.99,0.98,139.15,6159.48,0.01,0.99,0.98,116.44,10292.72,0.71,BUY,PENDING
2026-03-30 13:26:25,2026-03-30 09:26:25,RR,85,0.01,0.99,0.98,135.15,6154.73,0.01,0.99,0.98,116.19,10096.72,0.72,BUY,PENDING
2026-03-30 13:26:27,2026-03-30 09:26:27,RR,87,0.01,0.99,0.98,141.15,7199.73,0.01,0.99,0.98,171.19,10290.72,0.75,BUY,PENDING
2026-03-30 13:26:28,2026-03-30 09:26:28,RR,88,0.01,0.99,0.98,135.15,7204.68,0.01,0.99,0.98,171.24,10096.72,0.75,BUY,PENDING
2026-03-30 13:26:30,2026-03-30 09:26:30,RR,90,0.01,0.99,0.98,141.15,7199.73,0.01,0.99,0.98,171.19,10290.72,0.75,BUY,PENDING
2026-03-30 13:26:31,2026-03-30 09:26:31,RR,91,0.01,0.99,0.98,135.15,7199.73,0.01,0.99,0.98,171.19,10096.72,0.75,BUY,PENDING
2026-03-30 13:26:33,2026-03-30 09:26:33,RR,93,0.01,0.99,0.98,141.15,7209.48,0.01,0.99,0.98,171.34,10290.72,0.75,BUY,PENDING
2026-03-30 13:26:34,2026-03-30 09:26:34,RR,94,0.01,0.99,0.98,141.15,7204.58,0.01,0.99,0.98,171.34,10096.72,0.74,SELL,PENDING
2026-03-30 13:26:36,2026-03-30 09:26:36,RR,96,0.01,0.99,0.98,135.15,7204.58,0.01,0.99,0.98,171.34,10101.67,0.74,SELL,PENDING
2026-03-30 13:26:37,2026-03-30 09:26:37,RR,97,0.01,0.99,0.98,141.15,7204.58,0.01,0.99,0.98,171.34,10096.72,0.74,SELL,PENDING
2026-03-30 13:26:39,2026-03-30 09:26:39,RR,99,0.01,0.99,0.98,135.15,7166.18,0.01,0.99,0.98,169.74,10096.72,0.77,BUY,PENDING
2026-03-30 13:26:40,2026-03-30 09:26:40,RR,100,0.01,0.99,0.98,135.15,6121.18,0.01,0.99,0.98,114.74,10101.57,0.78,SELL,PENDING
2026-03-30 13:26:42,2026-03-30 09:26:42,RR,102,0.01,0.99,0.98,135.3,7380.18,0.01,0.99,0.98,155.74,10293.57,0.83,BUY,PENDING
2026-03-30 13:26:44,2026-03-30 09:26:44,RR,104,0.01,0.99,0.98,143.3,7380.18,0.01,0.99,0.98,155.74,10293.57,0.83,BUY,PENDING
2026-03-30 13:26:45,2026-03-30 09:26:45,RR,105,0.01,0.99,0.98,143.3,7393.13,0.01,0.99,0.98,167.79,10293.57,0.84,BUY,PENDING
2026-03-30 13:26:47,2026-03-30 09:26:47,RR,107,0.01,0.99,0.98,143.3,7388.18,0.01,0.99,0.98,167.74,10101.57,0.81,SELL,PENDING
2026-03-30 13:26:48,2026-03-30 09:26:48,RR,108,0.01,0.99,0.98,135.3,7388.18,0.01,0.99,0.98,168.24,10101.57,0.82,BUY,PENDING
2026-03-30 13:26:50,2026-03-30 09:26:50,RR,110,0.01,0.99,0.98,143.3,7418.68,0.01,0.99,0.98,167.24,10101.57,0.84,BUY,PENDING
2026-03-30 13:26:51,2026-03-30 09:26:51,RR,111,0.01,0.99,0.98,135.3,7418.68,0.01,0.99,0.98,167.24,10101.57,0.86,SELL,PENDING
2026-03-30 13:26:53,2026-03-30 09:26:53,RR,113,0.01,0.99,0.98,143.3,7428.18,0.01,0.99,0.98,170.0,10293.57,0.86,SELL,PENDING
2026-03-30 13:26:54,2026-03-30 09:26:54,RR,114,0.01,0.99,0.98,135.3,7473.92,0.01,0.99,0.98,170.0,10101.57,0.87,BUY,PENDING
2026-03-30 13:26:56,2026-03-30 09:26:56,RR,116,0.01,0.99,0.98,143.3,7484.92,0.01,0.99,0.98,159.0,10293.57,0.87,BUY,PENDING
2026-03-30 13:26:57,2026-03-30 09:26:57,RR,117,0.01,0.99,0.98,143.3,7484.92,0.01,0.99,0.98,159.0,10298.52,0.87,BUY,PENDING
2026-03-30 13:26:59,2026-03-30 09:26:59,RR,119,0.01,0.99,0.98,135.3,7231.63,0.01,0.99,0.98,159.29,10101.57,0.82,SELL,PENDING
2026-03-30 13:27:01,2026-03-30 09:27:01,RR,121,0.01,0.99,0.98,141.3,7226.68,0.01,0.99,0.98,167.24,10295.57,0.83,BUY,PENDING
2026-03-30 13:27:02,2026-03-30 09:27:02,RR,122,0.01,0.99,0.98,135.3,7433.98,0.01,0.99,0.98,165.24,10101.57,0.84,BUY,PENDING
2026-03-30 13:27:04,2026-03-30 09:27:04,RR,124,0.01,0.99,0.98,135.3,7574.64,0.01,0.99,0.98,119.91,10101.57,0.93,BUY,PENDING
2026-03-30 13:27:05,2026-03-30 09:27:05,RR,125,0.01,0.99,0.98,135.3,8114.17,0.01,0.99,0.98,164.45,10101.57,0.95,BUY,PENDING
2026-03-30 13:27:07,2026-03-30 09:27:07,RR,127,0.01,0.99,0.98,135.3,8551.41,0.01,0.99,0.98,187.16,10101.57,0.95,BUY,PENDING
2026-03-30 13:27:08,2026-03-30 09:27:08,RR,128,0.01,0.99,0.98,135.3,8407.21,0.01,0.99,0.98,184.41,10101.57,0.94,BUY,PENDING
2026-03-30 13:27:10,2026-03-30 09:27:10,RR,130,0.01,0.99,0.98,135.3,8682.25,0.01,0.99,0.98,193.13,10101.57,0.94,BUY,PENDING
2026-03-30 13:27:11,2026-03-30 09:27:11,RR,131,0.01,0.99,0.98,135.15,8883.98,0.01,0.99,0.98,192.7,10096.72,0.94,BUY,PENDING
2026-03-30 13:27:13,2026-03-30 09:27:13,RR,133,0.01,0.99,0.98,135.15,8531.86,0.01,0.99,0.98,189.4,10096.72,0.93,SELL,PENDING
2026-03-30 13:27:15,2026-03-30 09:27:15,RR,135,0.01,0.99,0.98,135.15,8607.95,0.01,0.99,0.98,189.58,10096.72,0.91,SELL,PENDING
2026-03-30 13:27:16,2026-03-30 09:27:16,RR,136,0.01,0.99,0.98,135.15,8677.89,0.01,0.99,0.98,186.14,10286.72,0.91,BUY,PENDING
2026-03-30 13:27:18,2026-03-30 09:27:18,RR,138,0.01,0.99,0.98,135.15,8432.24,0.01,0.99,0.98,177.44,10288.72,0.88,BUY,PENDING
2026-03-30 13:27:19,2026-03-30 09:27:19,RR,139,0.01,0.99,0.98,143.15,8717.54,0.01,0.99,0.98,186.14,10096.72,0.88,BUY,PENDING
2026-03-30 13:27:21,2026-03-30 09:27:21,RR,141,0.01,0.99,0.98,135.15,8740.71,0.01,0.99,0.98,187.36,10096.72,0.88,BUY,PENDING
2026-03-30 13:27:22,2026-03-30 09:27:22,RR,142,0.01,0.99,0.98,143.15,8731.16,0.01,0.99,0.98,186.06,10288.72,0.92,BUY,PENDING
2026-03-30 13:27:24,2026-03-30 09:27:24,RR,144,0.01,0.99,0.98,135.15,8607.06,0.01,0.99,0.98,180.56,10096.72,0.92,BUY,PENDING
2026-03-30 13:27:25,2026-03-30 09:27:25,RR,145,0.01,0.99,0.98,135.15,8324.21,0.01,0.99,0.98,182.86,10096.72,0.89,BUY,PENDING
2026-03-30 13:27:27,2026-03-30 09:27:27,RR,147,0.01,0.99,0.98,141.15,8570.96,0.01,0.99,0.98,192.06,10290.72,0.86,BUY,PENDING
2026-03-30 13:27:28,2026-03-30 09:27:28,RR,148,0.01,0.99,0.98,135.15,8566.01,0.01,0.99,0.98,192.06,10096.72,0.85,BUY,PENDING
2026-03-30 13:27:30,2026-03-30 09:27:30,RR,150,0.01,0.99,0.98,141.15,8600.01,0.01,0.99,0.98,195.06,10290.72,0.87,BUY,PENDING
2026-03-30 13:27:32,2026-03-30 09:27:32,RR,152,0.01,0.99,0.98,134.65,8585.31,0.01,0.99,0.98,194.76,10077.22,0.86,BUY,PENDING
2026-03-30 13:27:33,2026-03-30 09:27:33,RR,153,0.01,0.99,0.98,140.65,8665.2,0.01,0.99,0.98,196.87,10271.22,0.86,BUY,PENDING
2026-03-30 13:27:35,2026-03-30 09:27:35,RR,155,0.01,0.99,0.98,138.65,8636.25,0.01,0.99,0.98,196.32,10273.22,0.86,BUY,PENDING
2026-03-30 13:27:36,2026-03-30 09:27:36,RR,156,0.01,0.99,0.98,134.65,8437.5,0.01,0.99,0.98,189.57,10077.22,0.85,BUY,PENDING
2026-03-30 13:27:38,2026-03-30 09:27:38,RR,158,0.01,0.99,0.98,134.65,8442.45,0.01,0.99,0.98,189.57,10077.22,0.85,BUY,PENDING
2026-03-30 13:27:39,2026-03-30 09:27:39,RR,159,0.01,0.99,0.98,134.65,8629.5,0.01,0.99,0.98,198.07,10082.17,0.82,SELL,PENDING
2026-03-30 13:27:41,2026-03-30 09:27:41,RR,161,0.01,0.99,0.98,136.65,8436.0,0.01,0.99,0.98,201.07,10077.22,0.73,SELL,PENDING
2026-03-30 13:27:42,2026-03-30 09:27:42,RR,162,0.01,0.99,0.98,134.65,8436.0,0.01,0.99,0.98,201.07,10077.22,0.73,SELL,PENDING
2026-03-30 13:27:44,2026-03-30 09:27:44,RR,164,0.01,0.99,0.98,136.65,8456.53,0.01,0.99,0.98,202.15,10077.22,0.73,SELL,PENDING
2026-03-30 13:27:46,2026-03-30 09:27:46,RR,166,0.01,0.99,0.98,134.65,8456.53,0.01,0.99,0.98,202.15,10077.22,0.71,SELL,PENDING
2026-03-30 13:27:47,2026-03-30 09:27:47,RR,167,0.01,0.99,0.98,136.65,8456.53,0.01,0.99,0.98,202.15,10077.22,0.71,SELL,PENDING
2026-03-30 13:27:49,2026-03-30 09:27:49,RR,169,0.01,0.99,0.98,134.65,8444.53,0.01,0.99,0.98,214.15,10077.22,0.68,BUY,PENDING
2026-03-30 13:27:50,2026-03-30 09:27:50,RR,170,0.01,0.99,0.98,134.65,7399.53,0.01,0.99,0.98,160.15,10077.22,0.64,BUY,PENDING
2026-03-30 13:27:52,2026-03-30 09:27:52,RR,172,0.01,0.99,0.98,134.65,7408.43,0.01,0.99,0.98,160.25,10077.22,0.61,BUY,PENDING
2026-03-30 13:27:53,2026-03-30 09:27:53,RR,173,0.01,0.99,0.98,134.7,7403.48,0.01,0.99,0.98,160.2,10077.22,0.61,BUY,PENDING
2026-03-30 13:27:55,2026-03-30 09:27:55,RR,175,0.01,0.99,0.98,144.65,7409.38,0.01,0.99,0.98,164.3,10267.22,0.61,BUY,PENDING
2026-03-30 13:27:57,2026-03-30 09:27:57,RR,177,0.01,0.99,0.98,144.65,7404.43,0.01,0.99,0.98,164.25,10267.22,0.62,BUY,PENDING
2026-03-30 13:27:58,2026-03-30 09:27:58,RR,178,0.01,0.99,0.98,144.65,7405.82,0.01,0.99,0.98,163.86,10267.22,0.63,BUY,PENDING
2026-03-30 13:28:00,2026-03-30 09:28:00,RR,180,0.01,0.99,0.98,134.65,7395.37,0.01,0.99,0.98,203.31,10082.17,0.73,BUY,PENDING
2026-03-30 13:28:01,2026-03-30 09:28:01,RR,181,0.01,0.99,0.98,136.65,8133.02,0.01,0.99,0.98,193.32,10280.17,0.69,BUY,PENDING
2026-03-30 13:28:03,2026-03-30 09:28:03,RR,183,0.01,0.99,0.98,135.15,8128.07,0.01,0.99,0.98,193.32,10113.33,0.7,BUY,PENDING
2026-03-30 13:28:04,2026-03-30 09:28:04,RR,184,0.01,0.99,0.98,137.15,8112.12,0.01,0.99,0.98,204.26,10316.28,0.68,BUY,PENDING
2026-03-30 13:28:06,2026-03-30 09:28:06,RR,186,0.01,0.99,0.98,135.15,8117.07,0.01,0.99,0.98,204.31,10113.33,0.63,BUY,PENDING
2026-03-30 13:28:08,2026-03-30 09:28:08,RR,188,0.01,0.99,0.98,135.15,7067.12,0.01,0.99,0.98,149.26,10113.33,0.63,BUY,PENDING
2026-03-30 13:28:09,2026-03-30 09:28:09,RR,189,0.01,0.99,0.98,135.15,8161.07,0.01,0.99,0.98,149.31,10113.33,0.68,BUY,PENDING
2026-03-30 13:28:11,2026-03-30 09:28:11,RR,191,0.01,0.99,0.98,135.15,8123.12,0.01,0.99,0.98,193.27,10113.33,0.7,BUY,PENDING
2026-03-30 13:28:12,2026-03-30 09:28:12,RR,192,0.01,0.99,0.98,135.2,8123.12,0.01,0.99,0.98,193.27,10113.33,0.7,SELL,PENDING
2026-03-30 13:28:14,2026-03-30 09:28:14,RR,194,0.01,0.99,0.98,135.15,8118.16,0.01,0.99,0.98,193.22,10113.33,0.72,BUY,PENDING
2026-03-30 13:28:15,2026-03-30 09:28:15,RR,195,0.01,0.99,0.98,135.3,8113.36,0.01,0.99,0.98,193.02,10118.18,0.71,BUY,PENDING
2026-03-30 13:28:17,2026-03-30 09:28:17,RR,197,0.01,0.99,0.98,135.3,8108.42,0.01,0.99,0.98,192.97,10118.18,0.71,BUY,PENDING
2026-03-30 13:28:18,2026-03-30 09:28:18,RR,198,0.01,0.99,0.98,135.3,6857.42,0.01,0.99,0.98,143.97,10123.13,0.72,BUY,PENDING
2026-03-30 13:28:20,2026-03-30 09:28:20,RR,200,0.01,0.99,0.98,135.3,7946.42,0.01,0.99,0.98,154.97,10118.18,0.73,SELL,PENDING
2026-03-30 13:28:22,2026-03-30 09:28:22,RR,202,0.01,0.99,0.98,137.3,6857.42,0.01,0.99,0.98,143.97,10316.18,0.79,SELL,PENDING
2026-03-30 13:28:23,2026-03-30 09:28:23,RR,203,0.01,0.99,0.98,135.3,8116.42,0.01,0.99,0.98,184.97,10118.18,0.71,BUY,PENDING
2026-03-30 13:28:25,2026-03-30 09:28:25,RR,205,0.01,0.99,0.98,135.3,8104.42,0.01,0.99,0.98,196.97,10133.8,0.69,BUY,PENDING
2026-03-30 13:28:26,2026-03-30 09:28:26,RR,206,0.01,0.99,0.98,135.79,8103.42,0.01,0.99,0.98,197.97,10133.8,0.7,BUY,PENDING
2026-03-30 13:28:28,2026-03-30 09:28:28,RR,208,0.01,0.99,0.98,135.79,8103.42,0.01,0.99,0.98,197.97,10133.8,0.7,BUY,PENDING
2026-03-30 13:28:29,2026-03-30 09:28:29,RR,209,0.01,0.99,0.98,135.79,8103.42,0.01,0.99,0.98,196.95,10100.82,0.7,BUY,PENDING
2026-03-30 13:28:31,2026-03-30 09:28:31,RR,211,0.01,0.99,0.98,134.76,8081.44,0.01,0.99,0.98,185.95,10105.77,0.71,BUY,PENDING
2026-03-30 13:28:32,2026-03-30 09:28:32,RR,212,0.01,0.99,0.98,134.76,8081.44,0.01,0.99,0.98,185.95,10100.82,0.7,SELL,PENDING
2026-03-30 13:28:34,2026-03-30 09:28:34,RR,214,0.01,0.99,0.98,134.76,8081.44,0.01,0.99,0.98,185.95,10100.82,0.69,SELL,PENDING
2026-03-30 13:28:35,2026-03-30 09:28:35,RR,215,0.01,0.99,0.98,134.81,8086.39,0.01,0.99,0.98,186.0,10105.77,0.69,SELL,PENDING
2026-03-30 13:28:37,2026-03-30 09:28:37,RR,217,0.01,0.99,0.98,134.81,7896.39,0.01,0.99,0.98,176.0,10105.77,0.69,BUY,PENDING
2026-03-30 13:28:39,2026-03-30 09:28:39,RR,219,0.01,0.99,0.98,134.81,7896.39,0.01,0.99,0.98,176.0,10105.77,0.72,BUY,PENDING
2026-03-30 13:28:40,2026-03-30 09:28:40,RR,220,0.01,0.99,0.98,134.81,7090.31,0.01,0.99,0.98,151.06,10105.77,0.73,BUY,PENDING
2026-03-30 13:28:42,2026-03-30 09:28:42,RR,222,0.01,0.99,0.98,134.87,6023.31,0.01,0.99,0.98,134.57,10105.77,0.82,BUY,PENDING
2026-03-30 13:28:43,2026-03-30 09:28:43,RR,223,0.01,0.99,0.98,134.81,7285.81,0.01,0.99,0.98,145.56,10105.77,0.83,BUY,PENDING
2026-03-30 13:28:45,2026-03-30 09:28:45,RR,225,0.01,0.99,0.98,134.81,7297.31,0.01,0.99,0.98,144.12,10105.77,0.83,BUY,PENDING
2026-03-30 13:28:46,2026-03-30 09:28:46,RR,226,0.01,0.99,0.98,134.81,7422.71,0.01,0.99,0.98,150.66,10105.77,0.86,BUY,PENDING
2026-03-30 13:28:48,2026-03-30 09:28:48,RR,228,0.01,0.99,0.98,134.81,7427.56,0.01,0.99,0.98,150.81,10105.77,0.86,BUY,PENDING
2026-03-30 13:28:50,2026-03-30 09:28:50,RR,230,0.01,0.99,0.98,125.41,7785.89,0.01,0.99,0.98,148.9,9880.18,0.9,BUY,PENDING
2026-03-30 13:28:51,2026-03-30 09:28:51,RR,231,0.01,0.99,0.98,125.46,6364.07,0.01,0.99,0.98,141.0,9880.18,0.76,BUY,PENDING
2026-03-30 13:28:53,2026-03-30 09:28:53,RR,233,0.01,0.99,0.98,125.41,7451.37,0.01,0.99,0.98,143.05,9880.18,0.76,BUY,PENDING
2026-03-30 13:28:54,2026-03-30 09:28:54,RR,234,0.01,0.99,0.98,125.41,7484.97,0.01,0.99,0.98,143.38,9880.18,0.75,BUY,PENDING
2026-03-30 13:28:56,2026-03-30 09:28:56,RR,236,0.01,0.99,0.98,125.31,7446.97,0.01,0.99,0.98,141.38,9870.28,0.7,BUY,PENDING
2026-03-30 13:28:57,2026-03-30 09:28:57,RR,237,0.01,0.99,0.98,158.31,7040.61,0.01,0.99,0.98,127.74,10937.28,0.7,BUY,PENDING
2026-03-30 13:28:59,2026-03-30 09:28:59,RR,239,0.01,0.99,0.98,125.31,7131.61,0.01,0.99,0.98,136.74,9870.28,0.7,BUY,PENDING
2026-03-30 13:29:00,2026-03-30 09:29:00,RR,240,0.01,0.99,0.98,108.66,6633.26,0.01,0.99,0.98,124.97,9129.93,0.72,BUY,PENDING
