timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 06:40:48,RR,48,0.99,6619.16,0.99,4860.2,PENDING
2026-03-31 06:40:49,RR,49,0.99,6811.16,0.99,4860.2,PENDING
2026-03-31 06:40:50,RR,50,0.99,6819.04,0.99,4860.2,PENDING
2026-03-31 06:40:51,RR,51,0.99,6819.04,0.99,4860.2,PENDING
2026-03-31 06:40:53,RR,53,0.99,6819.04,0.99,4860.2,PENDING
2026-03-31 06:40:54,RR,54,0.99,6814.19,0.99,4860.2,PENDING
2026-03-31 06:40:55,RR,55,0.99,6597.59,0.99,4860.2,PENDING
2026-03-31 06:40:56,RR,56,0.99,6616.39,0.99,4860.2,PENDING
2026-03-31 06:40:58,RR,58,0.99,6808.39,0.99,4860.2,PENDING
2026-03-31 06:40:59,RR,59,0.99,6924.36,0.99,4860.2,PENDING
2026-03-31 06:41:00,RR,60,0.99,6924.36,0.99,4860.2,PENDING
2026-03-31 06:41:01,RR,61,0.99,6935.48,0.99,4860.2,PENDING
2026-03-31 06:41:03,RR,63,0.99,6930.53,0.99,4860.2,PENDING
2026-03-31 06:41:04,RR,64,0.99,6763.08,0.99,5247.2,PENDING
2026-03-31 06:41:05,RR,65,0.99,6258.48,0.99,5354.31,PENDING
2026-03-31 06:41:07,RR,67,0.99,6440.78,0.99,5354.31,PENDING
2026-03-31 06:41:08,RR,68,0.99,6435.83,0.99,5354.31,PENDING
2026-03-31 06:41:09,RR,69,0.99,6455.23,0.99,5354.31,PENDING
2026-03-31 06:41:10,RR,70,0.99,5293.27,0.99,4364.31,PENDING
2026-03-31 06:41:12,RR,72,0.99,5288.47,0.99,4364.31,PENDING
2026-03-31 06:41:13,RR,73,0.99,5487.42,0.99,4364.31,PENDING
2026-03-31 06:41:14,RR,74,0.99,5482.47,0.99,4364.31,PENDING
2026-03-31 06:41:15,RR,75,0.99,5482.47,0.99,4364.31,PENDING
2026-03-31 06:41:17,RR,77,0.99,5462.87,0.99,3879.31,PENDING
2026-03-31 06:41:18,RR,78,0.99,5663.56,0.99,3879.31,PENDING
2026-03-31 06:41:19,RR,79,0.99,5855.56,0.99,3879.31,PENDING
2026-03-31 06:41:20,RR,80,0.99,5874.96,0.99,3879.31,PENDING
2026-03-31 06:41:22,RR,82,0.99,5874.96,0.99,3879.31,PENDING
2026-03-31 06:41:23,RR,83,0.99,5990.44,0.99,3879.31,PENDING
2026-03-31 06:41:24,RR,84,0.99,5898.39,0.99,3879.31,PENDING
2026-03-31 06:41:25,RR,85,0.99,5879.39,0.99,3879.31,PENDING
2026-03-31 06:41:27,RR,87,0.99,5687.39,0.99,3879.31,PENDING
2026-03-31 06:41:28,RR,88,0.99,5687.39,0.99,3879.31,PENDING
2026-03-31 06:41:29,RR,89,0.99,5876.64,0.99,3879.31,PENDING
2026-03-31 06:41:30,RR,90,0.99,5658.85,0.99,3879.31,PENDING
2026-03-31 06:41:32,RR,92,0.99,5804.35,0.99,3879.31,PENDING
2026-03-31 06:41:33,RR,93,0.99,6007.71,0.99,3868.77,PENDING
2026-03-31 06:41:34,RR,94,0.99,6193.43,0.99,3720.77,PENDING
2026-03-31 06:41:36,RR,96,0.99,6024.08,0.99,3720.77,PENDING
2026-03-31 06:41:37,RR,97,0.99,6733.5,0.99,3720.77,PENDING
2026-03-31 06:41:38,RR,98,0.99,6814.14,0.99,3720.77,PENDING
2026-03-31 06:41:39,RR,99,0.99,7152.09,0.99,3720.77,PENDING
2026-03-31 06:41:41,RR,101,0.99,7069.41,0.99,3720.77,PENDING
2026-03-31 06:41:42,RR,102,0.99,7514.67,0.99,3711.17,PENDING
2026-03-31 06:41:43,RR,103,0.99,7214.11,0.99,3687.17,PENDING
2026-03-31 06:41:44,RR,104,0.99,7280.71,0.99,3672.77,PENDING
2026-03-31 06:41:46,RR,106,0.99,7252.08,0.99,3677.72,PENDING
2026-03-31 06:41:47,RR,107,0.99,7039.39,0.99,3663.17,PENDING
2026-03-31 06:41:48,RR,108,0.99,7367.64,0.99,3663.17,PENDING
2026-03-31 06:41:49,RR,109,0.99,7436.8,0.99,3663.17,PENDING
2026-03-31 06:41:51,RR,111,0.99,6726.52,0.99,3663.17,PENDING
2026-03-31 06:41:52,RR,112,0.99,6927.64,0.99,3663.17,PENDING
2026-03-31 06:41:53,RR,113,0.99,6764.06,0.99,3663.17,PENDING
2026-03-31 06:41:54,RR,114,0.99,6862.85,0.99,3663.17,PENDING
2026-03-31 06:41:56,RR,116,0.99,6503.65,0.99,3663.17,PENDING
2026-03-31 06:41:57,RR,117,0.99,6583.64,0.99,3663.17,PENDING
2026-03-31 06:41:58,RR,118,0.99,6172.95,0.99,3663.17,PENDING
2026-03-31 06:41:59,RR,119,0.99,6267.61,0.99,3663.17,PENDING
2026-03-31 06:42:01,RR,121,0.99,6269.61,0.99,3634.37,PENDING
2026-03-31 06:42:02,RR,122,0.99,5734.32,0.99,3624.67,PENDING
2026-03-31 06:42:03,RR,123,0.99,5897.34,0.99,3624.67,PENDING
2026-03-31 06:42:04,RR,124,0.99,5929.66,0.99,3624.67,PENDING
2026-03-31 06:42:06,RR,126,0.99,5890.15,0.99,3624.67,PENDING
2026-03-31 06:42:07,RR,127,0.99,6066.03,0.99,3624.67,PENDING
2026-03-31 06:42:08,RR,128,0.99,5891.35,0.99,3624.67,PENDING
2026-03-31 06:42:10,RR,130,0.99,5590.98,0.99,3624.67,PENDING
2026-03-31 06:42:11,RR,131,0.99,5729.07,0.99,3624.67,PENDING
2026-03-31 06:42:12,RR,132,0.99,5782.77,0.99,3619.72,PENDING
2026-03-31 06:42:13,RR,133,0.99,5509.38,0.99,3619.72,PENDING
2026-03-31 06:42:15,RR,135,0.99,5254.38,0.99,3619.72,PENDING
2026-03-31 06:42:16,RR,136,0.99,5145.58,0.99,3619.72,PENDING
2026-03-31 06:42:17,RR,137,0.99,5345.34,0.99,3619.72,PENDING
2026-03-31 06:42:18,RR,138,0.99,5335.54,0.99,3619.72,PENDING
2026-03-31 06:42:20,RR,140,0.99,5536.95,0.99,3619.72,PENDING
2026-03-31 06:42:21,RR,141,0.99,4731.36,0.99,3619.72,PENDING
2026-03-31 06:42:22,RR,142,0.99,4617.97,0.99,3619.72,PENDING
2026-03-31 06:42:23,RR,143,0.99,4629.92,0.99,3619.72,PENDING
2026-03-31 06:42:25,RR,145,0.99,2901.02,0.99,3619.72,PENDING
2026-03-31 06:42:26,RR,146,0.99,2467.34,0.99,3619.72,PENDING
2026-03-31 06:42:27,RR,147,0.99,1678.11,0.99,3767.72,PENDING
2026-03-31 06:42:28,RR,148,0.99,1508.62,0.99,3767.72,PENDING
2026-03-31 06:42:30,RR,150,0.99,1394.75,0.99,3767.72,PENDING
2026-03-31 06:42:31,RR,151,0.99,1446.11,0.99,3743.47,PENDING
2026-03-31 06:42:32,RR,152,0.99,838.14,0.99,3743.47,PENDING
2026-03-31 06:42:33,RR,153,0.99,902.0,0.99,3748.42,PENDING
2026-03-31 06:42:35,RR,155,0.99,476.3,0.99,3743.47,PENDING
2026-03-31 06:42:36,RR,156,0.99,569.36,0.99,3743.47,PENDING
2026-03-31 06:42:37,RR,157,0.99,433.62,0.99,3743.47,PENDING
2026-03-31 06:42:38,RR,158,0.99,306.9,0.99,3743.47,PENDING
2026-03-31 06:42:40,RR,160,0.99,258.32,0.99,3743.47,PENDING
2026-03-31 06:42:41,RR,161,0.99,258.32,0.99,3743.47,PENDING
2026-03-31 06:42:42,RR,162,0.99,145.46,0.99,3743.47,PENDING
2026-03-31 06:42:43,RR,163,0.99,236.37,0.99,3743.47,PENDING
2026-03-31 06:42:45,RR,165,0.99,236.37,0.99,3743.47,PENDING
2026-03-31 06:42:46,RR,166,0.99,236.37,0.99,3743.47,PENDING
2026-03-31 06:42:47,RR,167,0.99,241.9,0.99,3743.47,PENDING
2026-03-31 06:42:48,RR,168,0.99,148.84,0.99,3743.47,PENDING
2026-03-31 06:42:50,RR,170,0.99,182.88,0.99,4228.47,PENDING
2026-03-31 06:42:51,RR,171,0.99,120.42,0.99,4228.47,PENDING
2026-03-31 06:42:52,RR,172,0.0,0,0.99,4228.47,PENDING
2026-03-31 06:42:54,RR,174,0.0,0,0.99,4228.47,PENDING
2026-03-31 06:42:55,RR,175,0.99,74.0,0.99,4228.47,PENDING
2026-03-31 06:42:56,RR,176,0.0,0,0.99,4228.47,PENDING
2026-03-31 06:42:57,RR,177,0.99,39.6,0.99,3743.47,PENDING
2026-03-31 06:42:59,RR,179,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:00,RR,180,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:01,RR,181,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:02,RR,182,0.99,48.49,0.99,3743.47,PENDING
2026-03-31 06:43:04,RR,184,0.99,54.29,0.99,3743.47,PENDING
2026-03-31 06:43:05,RR,185,0.99,248.99,0.99,3743.47,PENDING
2026-03-31 06:43:06,RR,186,0.99,346.59,0.99,3743.47,PENDING
2026-03-31 06:43:07,RR,187,0.99,49.5,0.99,3743.47,PENDING
2026-03-31 06:43:09,RR,189,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:10,RR,190,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:11,RR,191,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:12,RR,192,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:14,RR,194,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:15,RR,195,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:16,RR,196,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:18,RR,198,0.0,0,0.99,3743.47,PENDING
2026-03-31 06:43:19,RR,199,0.99,909.09,0.99,3743.47,PENDING
2026-03-31 06:43:20,RR,200,0.99,780.96,0.99,3644.47,PENDING
2026-03-31 06:43:21,RR,201,0.99,548.34,0.99,3595.47,PENDING
2026-03-31 06:43:23,RR,203,0.99,410.09,0.99,3595.47,PENDING
2026-03-31 06:43:24,RR,204,0.99,405.08,0.99,3595.47,PENDING
2026-03-31 06:43:25,RR,205,0.99,400.57,0.99,3595.47,PENDING
2026-03-31 06:43:26,RR,206,0.99,326.01,0.99,3595.47,PENDING
2026-03-31 06:43:28,RR,208,0.99,40.15,0.99,3595.47,PENDING
2026-03-31 06:43:29,RR,209,0.99,20.35,0.99,3595.47,PENDING
2026-03-31 06:43:30,RR,210,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:31,RR,211,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:33,RR,213,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:34,RR,214,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:35,RR,215,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:36,RR,216,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:38,RR,218,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:39,RR,219,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:40,RR,220,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:41,RR,221,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:43,RR,223,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:44,RR,224,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:45,RR,225,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:47,RR,227,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:48,RR,228,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:49,RR,229,0.0,0,0.99,3595.47,PENDING
2026-03-31 06:43:50,RR,230,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:52,RR,232,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:53,RR,233,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:54,RR,234,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:55,RR,235,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:57,RR,237,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:58,RR,238,0.0,0,0.99,3369.87,PENDING
2026-03-31 06:43:59,RR,239,0.999,1111.82,0.999,3865.38,PENDING
2026-03-31 06:44:00,RR,240,0.999,4133.79,0.999,6161.18,PENDING
