timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 08:55:43,RR,43,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:44,RR,44,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:45,RR,45,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:46,RR,46,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:48,RR,48,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:49,RR,49,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:50,RR,50,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:51,RR,51,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:53,RR,53,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:54,RR,54,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:55,RR,55,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:57,RR,57,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:55:58,RR,58,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:00,RR,60,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:01,RR,61,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:02,RR,62,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:03,RR,63,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:05,RR,65,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:06,RR,66,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:07,RR,67,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:09,RR,69,0.0,0,0.99,5339.73,PENDING
2026-03-31 08:56:10,RR,70,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:11,RR,71,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:12,RR,72,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:14,RR,74,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:15,RR,75,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:16,RR,76,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:17,RR,77,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:19,RR,79,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:20,RR,80,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:21,RR,81,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:22,RR,82,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:24,RR,84,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:25,RR,85,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:26,RR,86,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:27,RR,87,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:29,RR,89,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:30,RR,90,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:31,RR,91,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:33,RR,93,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:34,RR,94,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:35,RR,95,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:36,RR,96,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:38,RR,98,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:39,RR,99,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:40,RR,100,0.0,0,0.99,4349.73,PENDING
2026-03-31 08:56:41,RR,101,0.999,1044.87,0.99,4349.73,PENDING
2026-03-31 08:56:43,RR,103,0.999,6628.19,0.999,9310.47,PENDING
2026-03-31 08:56:44,RR,104,0.999,6797.92,0.999,9310.47,PENDING
2026-03-31 08:56:45,RR,105,0.999,6802.91,0.999,9310.47,PENDING
2026-03-31 08:56:46,RR,106,0.999,7199.41,0.999,9890.32,PENDING
2026-03-31 08:56:48,RR,108,0.999,7199.41,0.999,9895.31,PENDING
2026-03-31 08:56:49,RR,109,0.999,7449.16,0.999,9783.47,PENDING
2026-03-31 08:56:50,RR,110,0.999,7406.71,0.999,9783.47,PENDING
2026-03-31 08:56:52,RR,112,0.999,7406.71,0.999,9783.47,PENDING
2026-03-31 08:56:53,RR,113,0.999,7406.71,0.999,9783.47,PENDING
2026-03-31 08:56:54,RR,114,0.999,7406.71,0.999,9783.47,PENDING
2026-03-31 08:56:55,RR,115,0.999,7380.75,0.999,9783.47,PENDING
2026-03-31 08:56:57,RR,117,0.999,7380.75,0.999,9783.47,PENDING
2026-03-31 08:56:58,RR,118,0.999,7260.55,0.999,9783.47,PENDING
2026-03-31 08:56:59,RR,119,0.999,7260.55,0.999,9783.47,PENDING
2026-03-31 08:57:00,RR,120,0.999,7260.55,0.999,9783.47,PENDING
2026-03-31 08:57:02,RR,122,0.999,7260.55,0.999,9783.47,PENDING
2026-03-31 08:57:03,RR,123,0.999,7260.55,0.999,9783.47,PENDING
2026-03-31 08:57:04,RR,124,0.999,7080.55,0.999,9783.47,PENDING
2026-03-31 08:57:05,RR,125,0.999,7161.01,0.999,9783.47,PENDING
2026-03-31 08:57:07,RR,127,0.999,7151.68,0.999,9783.47,PENDING
2026-03-31 08:57:08,RR,128,0.999,6723.6,0.999,9783.47,PENDING
2026-03-31 08:57:09,RR,129,0.999,6713.6,0.999,9783.47,PENDING
2026-03-31 08:57:11,RR,131,0.999,6713.6,0.999,9783.47,PENDING
2026-03-31 08:57:12,RR,132,0.999,6713.6,0.999,9788.42,PENDING
2026-03-31 08:57:13,RR,133,0.999,6713.6,0.999,9783.47,PENDING
2026-03-31 08:57:14,RR,134,0.999,6503.8,0.999,9783.47,PENDING
2026-03-31 08:57:16,RR,136,0.999,6503.8,0.999,9783.47,PENDING
2026-03-31 08:57:17,RR,137,0.999,6365.32,0.999,9783.47,PENDING
2026-03-31 08:57:18,RR,138,0.999,6340.31,0.999,9783.47,PENDING
2026-03-31 08:57:19,RR,139,0.999,6370.23,0.999,9783.47,PENDING
2026-03-31 08:57:21,RR,141,0.999,6370.23,0.999,9783.47,PENDING
2026-03-31 08:57:22,RR,142,0.999,6370.23,0.999,9783.47,PENDING
2026-03-31 08:57:23,RR,143,0.999,6380.21,0.999,9783.47,PENDING
2026-03-31 08:57:24,RR,144,0.999,6380.21,0.999,9783.47,PENDING
2026-03-31 08:57:26,RR,146,0.999,6380.21,0.999,9783.47,PENDING
2026-03-31 08:57:27,RR,147,0.999,6340.31,0.999,9783.47,PENDING
2026-03-31 08:57:28,RR,148,0.999,5240.4,0.999,9783.47,PENDING
2026-03-31 08:57:30,RR,150,0.999,5725.31,0.999,9783.47,PENDING
2026-03-31 08:57:31,RR,151,0.999,5580.57,0.999,9773.62,PENDING
2026-03-31 08:57:32,RR,152,0.999,5480.77,0.999,9773.62,PENDING
2026-03-31 08:57:33,RR,153,0.999,4290.68,0.999,9773.62,PENDING
2026-03-31 08:57:35,RR,155,0.999,4190.78,0.999,9773.62,PENDING
2026-03-31 08:57:36,RR,156,0.999,4090.88,0.999,9650.12,PENDING
2026-03-31 08:57:37,RR,157,0.999,4010.97,0.999,9650.12,PENDING
2026-03-31 08:57:38,RR,158,0.999,3811.17,0.999,9650.12,PENDING
2026-03-31 08:57:40,RR,160,0.999,3711.27,0.999,9650.12,PENDING
2026-03-31 08:57:41,RR,161,0.999,885.15,0.999,9650.12,PENDING
2026-03-31 08:57:42,RR,162,0.999,785.25,0.999,9650.12,PENDING
2026-03-31 08:57:44,RR,164,0.999,685.35,0.999,9650.12,PENDING
2026-03-31 08:57:45,RR,165,0.999,585.45,0.999,9650.12,PENDING
2026-03-31 08:57:46,RR,166,0.999,485.55,0.999,9650.12,PENDING
2026-03-31 08:57:47,RR,167,0.999,6221.87,0.999,9650.12,PENDING
2026-03-31 08:57:49,RR,169,0.999,5996.97,0.999,9650.12,PENDING
2026-03-31 08:57:50,RR,170,0.999,4875.76,0.999,9650.12,PENDING
2026-03-31 08:57:51,RR,171,0.999,4705.42,0.999,9650.12,PENDING
2026-03-31 08:57:52,RR,172,0.999,4605.52,0.999,9650.12,PENDING
2026-03-31 08:57:54,RR,174,0.999,4505.62,0.999,9650.12,PENDING
2026-03-31 08:57:55,RR,175,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:57:56,RR,176,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:57:58,RR,178,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:57:59,RR,179,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:00,RR,180,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:01,RR,181,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:03,RR,183,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:04,RR,184,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:05,RR,185,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:06,RR,186,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:08,RR,188,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:09,RR,189,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:10,RR,190,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:11,RR,191,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:13,RR,193,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:14,RR,194,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:15,RR,195,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:17,RR,197,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:18,RR,198,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:19,RR,199,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:20,RR,200,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:22,RR,202,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:23,RR,203,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:24,RR,204,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:25,RR,205,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:27,RR,207,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:28,RR,208,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:29,RR,209,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:31,RR,211,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:32,RR,212,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:33,RR,213,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:34,RR,214,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:36,RR,216,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:37,RR,217,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:38,RR,218,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:39,RR,219,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:41,RR,221,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:42,RR,222,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:43,RR,223,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:45,RR,225,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:46,RR,226,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:47,RR,227,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:48,RR,228,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:50,RR,230,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:51,RR,231,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:52,RR,232,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:53,RR,233,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:55,RR,235,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:56,RR,236,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:57,RR,237,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:58:58,RR,238,0.0,0,0.999,9650.12,PENDING
2026-03-31 08:59:00,RR,240,0.0,0,0.999,9453.12,PENDING
